,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
29241,1058 BROADWAY,2019-04-03,Residential,BROOKLYN,11221,40.694948,-73.931652,Stuyvesant Heights
29243,590 BRISTOL STREET,2019-04-16,Residential,BROOKLYN,11212,40.656574,-73.909335,Brownsville
29245,2955 BARNES AVENUE,2019-05-07,Residential,BRONX,10467,40.869167,-73.863412,Bronxdale
29252,1545 ST. JOHNS PLACE,2019-01-14,Residential,BROOKLYN,11230,40.670352,-73.926591,Crown Heights North
29254,1420 NOBLE AVENUE,2019-03-11,Residential,BRONX,10472,40.835139,-73.871003,West Farms-Bronx River
29260,2075 CRESTON AVENUE,2019-05-30,Residential,BRONX,10453,40.8535,-73.904154,Mount Hope
29280,3041 HOLLAND AVENUE,2019-06-19,Residential,BRONX,10467,40.870179,-73.865262,Bronxdale
29295,10-21 162ND STREET,2019-06-14,Residential,QUEENS,11357,40.792219,-73.799871,Whitestone
29338,73 WILBUR ST.,2019-03-20,Residential,STATEN ISLAND,10309,40.515344,-74.194117,Annadale-Huguenot-Prince's Bay-Eltingville
29339,618 WEST 142ND STREET,2019-04-30,Residential,MANHATTAN,10031,40.824757,-73.952439,Hamilton Heights
29340,251 EAST 45TH STREET   AKA 843 SECOND AVE,2019-03-19,Residential,MANHATTAN,10017,40.75222,-73.971905,Turtle Bay-East Midtown
29347,650 MELROSE AVENUE,2019-03-28,Residential,BRONX,10455,40.818605,-73.916611,Melrose South-Mott Haven North
29354,153 BEACH 26TH ST,2019-02-04,Residential,QUEENS,11691,40.593837,-73.759108,Far Rockaway-Bayswater
29359,1344 UNIVERSITY AVE,2019-01-29,Residential,BRONX,10452,40.841382,-73.926717,Highbridge
29366,3021 KINGSBRIDGE TERRACE,2019-04-11,Residential,BRONX,10463,40.876167,-73.901775,Van Cortlandt Village
29367,2114 DALY AVENUE,2019-02-14,Residential,BRONX,10460,40.84499,-73.881357,East Tremont
29375,2800 86TH STREET,2019-03-20,Residential,BROOKLYN,11223,40.592989,-73.979062,Gravesend
29387,80-08 45TH AVENUE ROOM A314,2019-04-18,Residential,QUEENS,11373,40.741409,-73.884608,Elmhurst
29394,3057 BRIGHTON 5TH ST REET,2019-04-22,Residential,BROOKLYN,11235,40.578097,-73.962612,Brighton Beach
29396,1214 SHERIDAN AVENUE,2019-05-16,Residential,BRONX,10456,40.834563,-73.916215,East Concourse-Concourse Village
29399,4711 OSMAN PLACE,2019-03-29,Residential,BRONX,10470,40.902394,-73.847579,Woodlawn-Wakefield
29403,1141 ELDER AVENUE,2019-04-30,Residential,BRONX,10472,40.827138,-73.878848,Soundview-Bruckner
29408,42-66 PHLOX PL,2019-04-04,Residential,QUEENS,11355,40.756546,-73.819632,Flushing
29409,1456 FLATBUSH AVENUE,2019-05-16,Residential,BROOKLYN,11210,40.635313,-73.950312,Flatbush
29410,249 STERLING STREET,2019-05-20,Residential,BROOKLYN,11225,40.663026,-73.952645,Prospect Lefferts Gardens-Wingate
29414,85-50 FOREST PARKWAY,2019-05-17,Residential,QUEENS,11421,40.694158,-73.861654,Woodhaven
29418,33-25 72ND STREET,2019-02-13,Residential,QUEENS,11372,40.75371,-73.894495,Jackson Heights
29426,40-05 COLLEGE POINT BLVD,2019-01-24,Residential,QUEENS,11354,40.75805,-73.834215,Flushing
29445,3435 GILES PLACE,2019-03-14,Residential,BRONX,10463,40.880947,-73.897486,Van Cortlandt Village
29448,1387 JESUP AVENUE,2019-01-17,Residential,BRONX,10452,40.840959,-73.920971,Highbridge
29451,1526 EASTERN PARKWAY,2019-05-29,Residential,BROOKLYN,11233,40.670398,-73.917708,Ocean Hill
29453,3240 HENRY HUDSON PKWY,2019-01-10,Residential,BRONX,10463,40.885365,-73.913345,Spuyten Duyvil-Kingsbridge
29458,112-22 ROCKAWAY BEACH BLVD.,2019-02-15,Residential,QUEENS,11694,40.580728,-73.833989,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
29466,96-10 57TH AVENUE,2019-06-24,Residential,QUEENS,11368,40.736982,-73.864614,Corona
29473,221-22 105TH AVENUE,2019-03-26,Residential,QUEENS,11429,40.710536,-73.733556,Queens Village
29488,30 THIRD AVENUE,2019-01-07,Residential,BROOKLYN,11217,40.68581,-73.980385,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
29492,152-09 88TH AVENUE,2019-02-04,Residential,QUEENS,11432,40.706176,-73.804371,Briarwood-Jamaica Hills
29502,2140 MADISON AVE,2019-05-06,Residential,MANHATTAN,10037,40.811608,-73.93638,East Harlem North
29521,120 BEACH 26 STREET,2019-01-25,Residential,QUEENS,11691,40.593263,-73.758984,Far Rockaway-Bayswater
29533,1390 5TH AVENUE,2019-03-06,Residential,MANHATTAN,10026,40.799512,-73.947314,Central Harlem South
29537,300 EAST 56TH ST,2019-03-12,Residential,MANHATTAN,10022,40.758477,-73.965434,Turtle Bay-East Midtown
29542,30-51 71ST STREET,2019-06-14,Residential,QUEENS,11370,40.759138,-73.896428,Jackson Heights
29561,1854 PROSPECT PLACE,2019-06-05,Residential,BROOKLYN,11233,40.672397,-73.915118,Ocean Hill
29568,20-80 28TH STREET,2019-05-02,Residential,QUEENS,11105,40.779504,-73.909727,Steinway
29571,2160 84TH STREET,2019-03-20,Residential,BROOKLYN,11214,40.603652,-73.993565,Bensonhurst West
29583,111-30 INWOOD STREET,2019-06-21,Residential,QUEENS,11435,40.686182,-73.79865,Baisley Park
29598,86-24 80TH STREET,2019-02-05,Residential,QUEENS,11421,40.692971,-73.862749,Woodhaven
29600,1433 47TH STREET,2019-06-07,Residential,BROOKLYN,11219,40.634319,-73.987912,Borough Park
29613,675 MORRIS AVENUE,2019-05-13,Residential,BRONX,10451,40.820467,-73.921371,Melrose South-Mott Haven North
29618,91-40 LAMONT AVENUE,2019-05-16,Residential,QUEENS,11373,40.744146,-73.874066,Elmhurst
29633,1898 HARRISON AVENUE,2019-05-24,Residential,BRONX,10453,40.852603,-73.911461,University Heights-Morris Heights
29635,210 PARK PLACE,2019-05-24,Residential,BROOKLYN,11238,40.677129,-73.970863,Prospect Heights
29637,523 PROSPECT PLACE,2019-05-15,Residential,BROOKLYN,11238,40.675602,-73.958977,Crown Heights North
29638,1 PAERDEGAT 15 STREET,2019-02-05,Residential,BROOKLYN,11236,40.62691,-73.901486,Canarsie
29655,318 BEACH 85TH ST,2019-03-13,Residential,QUEENS,11693,40.59028,-73.810789,Hammels-Arverne-Edgemere
29656,595 HART STREET,2019-01-16,Residential,BROOKLYN,11221,40.697595,-73.928195,Bushwick South
29674,1544 BOONE AVENUE,2019-02-14,Residential,BRONX,10460,40.833018,-73.885093,Crotona Park East
29689,733 EAST 102ND STREET,2019-02-15,Residential,BROOKLYN,11236,40.647189,-73.898112,Canarsie
29694,525 W 146TH STREET,2019-06-18,Residential,MANHATTAN,10031,40.826284,-73.947994,Hamilton Heights
29697,160 PARKHILL AVE.,2019-04-12,Residential,STATEN ISLAND,10304,40.615752,-74.0815,Grymes Hill-Clifton-Fox Hills
29706,611 ACADEMY STREET,2019-03-20,Residential,MANHATTAN,10034,40.864793,-73.924005,Marble Hill-Inwood
29712,1967-1971 MARMION AVE,2019-01-23,Residential,BRONX,10460,40.843515,-73.886672,East Tremont
29718,76-13 113 STREET,2019-01-04,Residential,QUEENS,11375,40.717572,-73.833771,Forest Hills
29724,68 JAY STREET,2019-05-20,Commercial,BROOKLYN,11201,40.702763,-73.986681,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
29737,2815 SCHLEY AVENUE,2019-04-19,Residential,BRONX,10465,40.823225,-73.823903,Schuylerville-Throgs Neck-Edgewater Park
29738,5618 FOURTH AVENUE,2019-02-04,Residential,BROOKLYN,11220,40.642959,-74.01624,Sunset Park West
29739,726 EAST 217TH ST,2019-01-28,Residential,BRONX,10467,40.881836,-73.862573,Williamsbridge-Olinville
29758,751 WALTON AVENUE,2019-04-23,Residential,BRONX,10451,40.824233,-73.925919,West Concourse
29759,653 BLAKE AVENUE,2019-01-16,Residential,BROOKLYN,11207,40.667884,-73.894558,East New York (Pennsylvania Ave)
29765,280 HERKIMER STREET,2019-06-11,Residential,BROOKLYN,11216,40.679343,-73.94433,Crown Heights North
29774,20-44 SEAGIRT BOULEVARD,2019-02-01,Residential,QUEENS,11691,40.595239,-73.756327,Far Rockaway-Bayswater
29777,1625 FULTON STREET,2019-03-29,Residential,BROOKLYN,11213,40.679632,-73.935446,Stuyvesant Heights
29778,141 WEST 117TH STREET,2019-01-03,Residential,MANHATTAN,10026,40.80346,-73.950974,Central Harlem South
29812,2937 8TH AVE,2019-06-18,Residential,MANHATTAN,10039,40.829501,-73.937035,Central Harlem North-Polo Grounds
29813,150-45 128 STREET,2019-01-22,Residential,QUEENS,11420,40.664078,-73.813214,South Ozone Park
29814,3470 CANNON PLACE,2019-02-26,Residential,BRONX,10463,40.881691,-73.897988,Van Cortlandt Village
29817,119-40 UNION TURNPIKE,2019-02-13,Residential,QUEENS,11415,40.713412,-73.832562,Kew Gardens
29820,1016 EAST 225TH ST,2019-06-10,Residential,BRONX,10466,40.884857,-73.851232,Williamsbridge-Olinville
29821,1126 CARROLL PLACE,2019-05-29,Residential,BRONX,10456,40.832185,-73.9186,East Concourse-Concourse Village
29828,5535 NETHERLAND AVE,2019-03-08,Residential,BRONX,10471,40.903658,-73.906437,North Riverdale-Fieldston-Riverdale
29830,2739 HERING AVENUE,2019-06-11,Residential,BRONX,10469,40.866043,-73.85382,Allerton-Pelham Gardens
29832,89 CHRISTOPHER AVENU,2019-05-13,Residential,BROOKLYN,11212,40.671553,-73.906319,Brownsville
29835,37-41 81ST STREET,2019-01-24,Residential,QUEENS,11372,40.749309,-73.885165,Jackson Heights
29856,94-25 57TH AVENUE,2019-06-14,Residential,QUEENS,11373,40.736318,-73.866997,Elmhurst
29859,10 MORTON STREET,2019-04-15,Residential,MANHATTAN,10014,40.731334,-74.003532,West Village
29860,39 TROY AVENUE,2019-05-07,Residential,BROOKLYN,11213,40.678317,-73.935779,Crown Heights North
29861,2775 EAST 12TH ST,2019-06-05,Residential,BROOKLYN,11235,40.583517,-73.957288,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
29876,138 HAVEN AVENUE,2019-04-15,Residential,MANHATTAN,10032,40.845596,-73.942434,Washington Heights South
29877,675 MORRIS AVENUE,2019-02-01,Residential,BRONX,10451,40.820467,-73.921371,Melrose South-Mott Haven North
29884,701 LOGAN STREET,2019-01-09,Residential,BROOKLYN,11208,40.668695,-73.874414,East New York
29886,2398 TIEBOUT AVENUE,2019-01-02,Residential,BRONX,10458,40.859375,-73.895936,Bedford Park-Fordham North
29888,418 W 17TH ST,2019-04-11,Residential,MANHATTAN,10011,40.743185,-74.004756,Hudson Yards-Chelsea-Flatiron-Union Square
29912,311 BEACH 46TH ST GROUND FLOOR,2019-03-14,Residential,QUEENS,11691,40.594068,-73.77723,Hammels-Arverne-Edgemere
29925,1700 HOE AVENUE,2019-01-02,Residential,BRONX,10460,40.836155,-73.887353,Crotona Park East
29928,1263 CLAY AVENUE,2019-04-09,Residential,BRONX,10456,40.833674,-73.909885,East Concourse-Concourse Village
29933,1068 MORRIS AVENUE,2019-01-07,Residential,BRONX,10456,40.829984,-73.916004,East Concourse-Concourse Village
29940,2280 OLINVILLE AVENUE,2019-05-29,Residential,BRONX,10467,40.859569,-73.868544,Bronxdale
29958,1220 GRAND CONCOURSE,2019-06-14,Residential,BRONX,10456,40.834951,-73.917266,East Concourse-Concourse Village
29965,1772 EAST TREMONT AV ENUE,2019-05-24,Residential,BRONX,10460,40.839873,-73.868597,West Farms-Bronx River
29966,1472 BEACH AVENUE,2019-02-19,Residential,BRONX,10460,40.837042,-73.867168,West Farms-Bronx River
29968,2155 MADISON AVENUE,2019-04-11,Residential,MANHATTAN,10037,40.811923,-73.936127,East Harlem North
29971,2023-25 COLONIAL AVE,2019-05-14,Residential,BRONX,10461,40.853162,-73.828154,Pelham Bay-Country Club-City Island
29973,55-14 37TH AVENUE STORE FRONT,2019-03-18,Commercial,QUEENS,11377,40.750786,-73.906782,Woodside
29976,517 THIRD AVE,2019-03-05,Residential,MANHATTAN,10016,40.746115,-73.977827,Murray Hill-Kips Bay
29982,4396 FURMAN AVENUE,2019-02-13,Residential,BRONX,10466,40.8979,-73.853594,Woodlawn-Wakefield
29985,722 EAST 220TH STREET,2019-01-25,Residential,BRONX,10467,40.883994,-73.861541,Williamsbridge-Olinville
29992,1730 MONTGOMERY AVENUE,2019-03-20,Residential,BRONX,10453,40.850393,-73.918588,University Heights-Morris Heights
30013,234 LINDEN BLVD,2019-02-01,Residential,BROOKLYN,11226,40.652595,-73.95054,Prospect Lefferts Gardens-Wingate
30014,41-30 46TH STREET,2019-03-25,Residential,QUEENS,11104,40.746285,-73.918084,Hunters Point-Sunnyside-West Maspeth
30017,23-03 30TH DRIVE,2019-04-10,Residential,QUEENS,11102,40.767492,-73.927534,Old Astoria
30022,1022 EAST 226TH ST,2019-04-18,Residential,BRONX,10466,40.885507,-73.850678,Williamsbridge-Olinville
30038,64-34 GRAND CENTRAL PARKWAY,2019-02-21,Residential,QUEENS,11375,40.73343,-73.844646,Forest Hills
30047,531 CLASSON AVENUE,2019-05-13,Residential,BROOKLYN,11238,40.682472,-73.958721,Clinton Hill
30056,19 EAST 176TH STREET,2019-03-06,Residential,BRONX,10453,40.848527,-73.911072,Mount Hope
30063,48-43 61ST STREET,2019-05-31,Residential,QUEENS,11377,40.737834,-73.903675,Elmhurst-Maspeth
30070,1196 EASTERN PARKWAY,2019-06-12,Residential,BROOKLYN,11213,40.668679,-73.929051,Crown Heights North
30073,67-14 41ST AVENUE,2019-03-01,Residential,QUEENS,11377,40.744504,-73.897559,Woodside
30077,881 EAST 162ND ST,2019-04-11,Residential,BRONX,10459,40.821271,-73.89972,Longwood
30081,1751 SECOND AVENUE,2019-03-18,Residential,MANHATTAN,10128,40.781222,-73.949318,Yorkville
30089,3531 EASTCHESTER ROA D,2019-04-16,Residential,BRONX,10469,40.879132,-73.847517,Eastchester-Edenwald-Baychester
30102,947 120TH STREET,2019-01-10,Residential,QUEENS,11356,40.788549,-73.847912,College Point
30106,1760 FULTON STREET,2019-02-21,Residential,BROOKLYN,11233,40.679265,-73.928989,Crown Heights North
30138,402 WEST 54TH STREET - APT 3R,2019-06-21,Residential,MANHATTAN,10019,40.76618,-73.987596,Clinton
30142,409 BEACH 51ST ST,2019-05-13,Residential,QUEENS,11691,40.595872,-73.781908,Hammels-Arverne-Edgemere
30153,105 EAST 168TH STREET,2019-02-04,Residential,BRONX,10452,40.836362,-73.918157,West Concourse
30160,2165 RYER AVENUE,2019-04-26,Residential,BRONX,10457,40.854559,-73.900158,Mount Hope
30163,4138 BARNES AVENUE,2019-05-08,Residential,BRONX,10466,40.890876,-73.855389,Williamsbridge-Olinville
30165,1280 EAST 12TH ST,2019-04-01,Residential,BROOKLYN,11230,40.618221,-73.962924,Midwood
30170,356 MARYLAND AVENUE,2019-06-28,Residential,STATEN ISLAND,10305,40.609703,-74.072874,Stapleton-Rosebank
30172,56-33 228TH STREET,2019-02-21,Residential,QUEENS,11364,40.754095,-73.751801,Oakland Gardens
30186,103-19 91ST STREET,2019-02-11,Residential,QUEENS,11417,40.681095,-73.848338,Ozone Park
30191,1315 SHERIDAN AVENUE,2019-04-29,Residential,BRONX,10456,40.83654,-73.914297,East Concourse-Concourse Village
30208,2226 FULTON STREET,2019-06-21,Residential,BROOKLYN,11233,40.678075,-73.907276,Ocean Hill
30223,28 EAST 55TH STREET,2019-05-29,Residential,BROOKLYN,11203,40.65769,-73.926179,Rugby-Remsen Village
30226,207 EAST 37 STREET - APT BB,2019-04-29,Residential,MANHATTAN,10016,40.747473,-73.97635,Murray Hill-Kips Bay
30238,345 EDGECOMBE AVE,2019-01-29,Residential,MANHATTAN,10032,40.827102,-73.941345,Hamilton Heights
30240,712 EAST 220TH ST,2019-02-05,Residential,BRONX,10467,40.884058,-73.861744,Williamsbridge-Olinville
30247,1112 HALSEY STREET 2ND FLOOR,2019-01-25,Residential,BROOKLYN,11207,40.689247,-73.911746,Bushwick South
30257,680 81ST STREET,2019-01-18,Residential,BROOKLYN,11228,40.622364,-74.020011,Dyker Heights
30260,3333 BRUNER AVENUE,2019-06-20,Residential,BRONX,10469,40.877468,-73.840654,Eastchester-Edenwald-Baychester
30266,611 PENNSYLVANIA AVE,2019-01-29,Residential,BROOKLYN,11207,40.662212,-73.893349,East New York (Pennsylvania Ave)
30268,265 EAST 39 STREET,2019-06-18,Residential,BROOKLYN,11203,40.650532,-73.940873,East Flatbush-Farragut
30293,1381 CROTONA AVENUE,2019-04-04,Residential,BRONX,10456,40.832926,-73.898041,Morrisania-Melrose
30299,1038 BOSTON ROAD,2019-05-23,Residential,BRONX,10456,40.826269,-73.906304,Morrisania-Melrose
30304,4368 MATILDA AVENUE,2019-02-21,Residential,BRONX,10466,40.89834,-73.856758,Woodlawn-Wakefield
30305,40-20 BEACH CHANNEL DRIVE,2019-04-18,Residential,QUEENS,11691,40.595826,-73.772471,Hammels-Arverne-Edgemere
30312,780 ST. ANN'S AVENUE,2019-03-07,Residential,BRONX,10455,40.820176,-73.910261,Melrose South-Mott Haven North
30314,2612 BROADWAY,2019-01-24,Residential,MANHATTAN,10025,40.796347,-73.970536,Upper West Side
30316,910-930 THIERIOT AVENUE,2019-06-11,Commercial,BRONX,10473,40.824046,-73.862616,Soundview-Castle Hill-Clason Point-Harding Park
30330,737 JEROME STREET,2019-01-11,Residential,BROOKLYN,11207,40.662498,-73.882762,East New York
30331,3153 SEYMOUR AVENUE,2019-03-15,Residential,BRONX,10469,40.871432,-73.846479,Eastchester-Edenwald-Baychester
30335,8 EAST 110TH STREET,2019-01-02,Residential,MANHATTAN,10029,40.796548,-73.948523,East Harlem South
30337,2110 GRAND AVENUE,2019-04-17,Residential,BRONX,10453,40.855597,-73.907929,University Heights-Morris Heights
30338,1659 CASTLETON AVE.,2019-06-07,Residential,STATEN ISLAND,10302,40.636143,-74.138979,Port Richmond
30347,4568-70 MANHATTAN COLLEGE PKWY,2019-06-26,Residential,BRONX,10471,40.889247,-73.900363,Spuyten Duyvil-Kingsbridge
30362,539-545 LENOX AVENUE,2019-04-16,Residential,MANHATTAN,10037,40.815562,-73.939805,Central Harlem North-Polo Grounds
30368,3318 STEUBEN AVENUE,2019-02-19,Residential,BRONX,10467,40.878675,-73.881268,Norwood
30369,89-16 175TH ST,2019-05-29,Residential,QUEENS,11432,40.710265,-73.786963,Jamaica
30371,1030 SECOND AVE  GROUND FLOOR,2019-04-23,Commercial,MANHATTAN,10009,40.757618,-73.966514,Turtle Bay-East Midtown
30379,806 HENDERSON AVENUE,2019-06-28,Residential,STATEN ISLAND,10310,40.636833,-74.118407,West New Brighton-New Brighton-St. George
30384,1805 NOSTRAND AVENUE,2019-01-23,Commercial,BROOKLYN,11226,40.641876,-73.948602,Erasmus
30388,1505 OCEAN AVENUE,2019-05-15,Residential,BROOKLYN,11230,40.62516,-73.956274,Midwood
30394,83-37 SAINT JAMES AV ENUE,2019-01-24,Residential,QUEENS,11373,40.739359,-73.879571,Elmhurst-Maspeth
30400,4396 FURMAN AVENUE,2019-06-11,Residential,BRONX,10466,40.8979,-73.853594,Woodlawn-Wakefield
30409,43-60 DOUGLASTON PARKWAY,2019-04-26,Residential,QUEENS,11363,40.766788,-73.746057,Douglas Manor-Douglaston-Little Neck
30414,4396 FURMAN AVENUE,2019-05-01,Residential,BRONX,10466,40.8979,-73.853594,Woodlawn-Wakefield
30433,760 ELDERT LANE,2019-01-08,Residential,BROOKLYN,11208,40.671675,-73.863381,East New York
30457,135 OCEAN AVENUE,2019-05-20,Residential,BROOKLYN,11225,40.65959,-73.962656,Prospect Lefferts Gardens-Wingate
30461,1273 CLAY AVENUE,2019-04-18,Residential,BRONX,10456,40.83391,-73.909748,East Concourse-Concourse Village
30473,769 DAWSON STREET,2019-06-24,Residential,BRONX,10455,40.817513,-73.899954,Longwood
30488,33-04 JUNCTION BOULE VARD,2019-05-15,Residential,QUEENS,11372,40.756491,-73.873497,Jackson Heights
30489,410 EAST 153RD STREET,2019-05-10,Residential,BRONX,10455,40.818772,-73.916116,Melrose South-Mott Haven North
30490,5709 AVENUE H,2019-04-05,Residential,BROOKLYN,11234,40.633307,-73.921267,Flatlands
30491,250 EAST 144TH ST,2019-05-28,Residential,BRONX,10451,40.815682,-73.924935,Mott Haven-Port Morris
30499,90 HART STREET,2019-03-13,Residential,BROOKLYN,11206,40.693257,-73.947957,Bedford
30503,820 PUTNAM AVENUE,2019-06-21,Residential,BROOKLYN,11221,40.686473,-73.928755,Stuyvesant Heights
30506,149 KENT AVENUE,2019-04-08,Residential,BROOKLYN,11249,40.719303,-73.962803,North Side-South Side
30509,2815 BARKER AVENUE,2019-05-16,Residential,BRONX,10468,40.866835,-73.869184,Bronxdale
30511,1629-31 WALTON AVENUE,2019-04-30,Residential,BRONX,10452,40.844246,-73.912614,Mount Hope
30513,905 MOTHER GASTON BLVD.,2019-05-01,Residential,BROOKLYN,11212,40.656237,-73.903403,Brownsville
30525,230 EAST 14TH STREET - APT 5A,2019-02-06,Residential,MANHATTAN,10003,40.732941,-73.986372,East Village
30526,"110 78TH STREET   A/ K/A 110 SAPPHIRE STREET, ETC.",2019-03-13,Commercial,BROOKLYN,11208,40.630425,-74.033487,Bay Ridge
30535,1585 ODELL STREET,2019-01-08,Residential,BRONX,10462,40.838564,-73.854646,Parkchester
30536,287 LINDEN BOULEVARD,2019-01-22,Residential,BROOKLYN,11226,40.652723,-73.948439,Erasmus
30540,735 EAST 242 STREET,2019-03-06,Residential,BRONX,10470,40.905543,-73.84865,Woodlawn-Wakefield
30549,36 WEST 47TH STREET,2019-02-11,Commercial,MANHATTAN,10036,40.757193,-73.979855,Midtown-Midtown South
30554,250 CROWN STREET,2019-02-07,Residential,BROOKLYN,11225,40.666344,-73.952019,Crown Heights South
30555,235 HOYT STREET,2019-05-31,Residential,BROOKLYN,11217,40.683182,-73.990074,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
30571,60-46 PUTNAM AVENUE,2019-05-22,Residential,QUEENS,11385,40.705958,-73.899155,Ridgewood
30574,459 MANHATTAN STREET,2019-02-08,Residential,STATEN ISLAND,10307,40.49905,-74.240601,Charleston-Richmond Valley-Tottenville
30575,30-57 48TH STREET,2019-04-18,Residential,QUEENS,11103,40.759308,-73.909867,Astoria
30577,1514 PARK PLACE,2019-05-31,Residential,BROOKLYN,11213,40.67215,-73.927018,Crown Heights North
30585,279 SOUTH 1ST STREET,2019-06-13,Residential,BROOKLYN,11211,40.711991,-73.956433,North Side-South Side
30586,172-11 JAMAICA AVENUE,2019-02-20,Residential,QUEENS,11432,40.707741,-73.787422,Jamaica
30599,ONE CROSS ISLAND  PLAZA  SUITE 114A,2019-01-24,Commercial,QUEENS,11422,40.673722,-73.732279,Rosedale
30609,1354 NEW YORK AVENUE,2019-06-12,Residential,BROOKLYN,11210,40.639876,-73.945502,East Flatbush-Farragut
30622,10 RICHMAN PLAZA,2019-05-02,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
30627,1390 FIFTH AVE,2019-01-22,Residential,MANHATTAN,10026,40.799512,-73.947314,Central Harlem South
30633,85-31 101ST STREET,2019-06-07,Residential,QUEENS,11418,40.696755,-73.847188,Richmond Hill
30639,420 EAST 102 STREET,2019-04-22,Residential,MANHATTAN,10029,40.786718,-73.941138,East Harlem South
30652,106-41 WALTHAM ST.,2019-03-13,Residential,QUEENS,11435,40.693704,-73.802774,South Jamaica
30656,505 WEST 22ND STREET,2019-01-29,Residential,MANHATTAN,10011,40.747176,-74.004998,Hudson Yards-Chelsea-Flatiron-Union Square
30658,5-08 115TH STREET,2019-06-13,Residential,QUEENS,11356,40.790909,-73.852045,College Point
30660,2 STANWIX STREET,2019-03-06,Residential,BROOKLYN,11206,40.698155,-73.933701,Bushwick South
30664,1555 GRAND CONCOURSE,2019-02-06,Residential,BRONX,10452,40.842209,-73.912284,West Concourse
30669,172-20 133RD AVENUE,2019-01-11,Residential,QUEENS,11434,40.6751,-73.769104,Springfield Gardens North
30670,136 SACKMAN STREET,2019-03-29,Residential,BROOKLYN,11233,40.675014,-73.906239,Ocean Hill
30674,2425 VALENTINE AVE,2019-04-11,Residential,BRONX,10458,40.860183,-73.896781,Bedford Park-Fordham North
30676,173 WEST 141ST STREE T A/K/A 2415 ADAM C POWELL BOULEVARD,2019-03-28,Residential,MANHATTAN,10030,40.818724,-73.940019,Central Harlem North-Polo Grounds
30685,1102 WASHINGTON AVE,2019-06-05,Residential,BRONX,10456,40.828524,-73.908432,Morrisania-Melrose
30693,160 LEROY STREET,2019-03-14,Residential,MANHATTAN,10014,40.730523,-74.010095,West Village
30723,3058 WEST 24TH ST,2019-06-14,Residential,BROOKLYN,11224,40.572177,-73.99049,Seagate-Coney Island
30726,155 LINDEN BOULEVARD,2019-01-30,Residential,BROOKLYN,11226,40.652461,-73.953333,Prospect Lefferts Gardens-Wingate
30730,1991 BERGEN STREET,2019-04-04,Residential,BROOKLYN,11233,40.674192,-73.914906,Ocean Hill
30735,2681 WEST 2ND STREET,2019-01-15,Residential,BROOKLYN,11223,40.584457,-73.970953,Gravesend
30760,2375 SOUTHERN BLVD,2019-01-18,Residential,BRONX,10460,40.852801,-73.881834,Belmont
30766,1580 PELHAM PARKWAY SOUTH,2019-02-27,Residential,BRONX,10461,40.85663,-73.840563,Pelham Parkway
30769,3052 KINGSBRIDGE AVE,2019-04-17,Residential,BRONX,10463,40.879075,-73.90726,Spuyten Duyvil-Kingsbridge
30770,1062 ELTON STREET,2019-05-13,Residential,BROOKLYN,11239,40.657478,-73.874795,East New York
30774,561 ONDERDONK AVENUE,2019-01-04,Residential,QUEENS,11385,40.705709,-73.910116,Ridgewood
30791,307 EASTERN PARKWAY,2019-06-28,Residential,BROOKLYN,11238,40.670821,-73.95871,Crown Heights North
30798,179 MILTON AVE.,2019-02-15,Residential,STATEN ISLAND,10306,40.562813,-74.105697,New Dorp-Midland Beach
30816,270 EAST BURNSIDE AVENUE,2019-03-13,Residential,BRONX,10457,40.85136,-73.902202,Mount Hope
30817,1038 77TH STREET,2019-03-18,Residential,BROOKLYN,11228,40.622552,-74.014294,Dyker Heights
30825,1011 SHERIDAN AVE,2019-01-16,Residential,BRONX,10456,40.829413,-73.919488,East Concourse-Concourse Village
30838,1967-1971 MARMION AVE,2019-02-06,Residential,BRONX,10460,40.843515,-73.886672,East Tremont
30839,1655 MONROE AVENUE,2019-01-29,Residential,BRONX,10457,40.843163,-73.906811,Mount Hope
30843,220 EAST 63RD STREET,2019-02-13,Commercial,MANHATTAN,10065,40.763774,-73.964103,Lenox Hill-Roosevelt Island
30849,849 ST JOHNS PLACE,2019-02-04,Commercial,BROOKLYN,11216,40.671616,-73.949776,Crown Heights North
30853,863 MELROSE AVENUE,2019-04-18,Residential,BRONX,10451,40.823854,-73.914032,Morrisania-Melrose
30879,2276A ATLANTIC AVENUE APT. 1R,2019-01-03,Residential,BROOKLYN,11233,40.676277,-73.909874,Ocean Hill
30891,42 CHRISTOPHER AVE,2019-01-02,Residential,BROOKLYN,11212,40.672665,-73.906628,Brownsville
30892,645 EAST 231ST STREE T,2019-03-05,Residential,BRONX,10466,40.892624,-73.859914,Williamsbridge-Olinville
30895,625 COSTER STREET,2019-03-20,Residential,BRONX,10474,40.812794,-73.887003,Hunts Point
30896,225 PARKHILL AVE.,2019-02-19,Residential,STATEN ISLAND,10304,40.613847,-74.082539,Grymes Hill-Clifton-Fox Hills
