,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
27808,480 LEFFERTS AVENUE,2020-01-17,Residential,BROOKLYN,11225,40.66269,-73.945285,Prospect Lefferts Gardens-Wingate
27823,104-18 123RD STREET,2020-01-08,Residential,QUEENS,11419,40.687206,-73.820635,South Ozone Park
27841,89-16 175TH ST,2020-03-02,Residential,QUEENS,11432,40.710265,-73.786963,Jamaica
27847,164-06 43RD AVENUE,2020-03-09,Residential,QUEENS,11358,40.758578,-73.802156,East Flushing
27849,45 FIRST AVENUE,2020-03-02,Residential,MANHATTAN,10003,40.724361,-73.987658,East Village
27853,171 29TH STREET,2020-01-07,Residential,BROOKLYN,11232,40.657936,-73.999841,Sunset Park West
27870,43-06 46TH STREET,2020-01-10,Residential,QUEENS,11104,40.7446,-73.918422,Hunters Point-Sunnyside-West Maspeth
27934,803-805 EAST 182ND STREET,2020-02-11,Residential,BRONX,10460,40.848799,-73.883949,Belmont
27946,992 WILLOUGHBY AVENUE - APT #2-R,2020-02-05,Residential,BROOKLYN,11221,40.698685,-73.929243,Bushwick South
27956,4048 HARPER AVENUE,2020-01-08,Residential,BRONX,10469,40.891965,-73.832781,Eastchester-Edenwald-Baychester
27980,2850 BRONX PARK EAST,2020-02-04,Residential,BRONX,10467,40.867301,-73.870463,Bronxdale
27982,93-01 197TH STREET,2020-02-04,Residential,QUEENS,11423,40.712416,-73.762604,Hollis
28017,1483-1484 MONTGOMERY AVENUE,2020-01-02,Residential,BRONX,10453,40.847502,-73.9211,University Heights-Morris Heights
28049,2181 STARLING AVENUE,2020-02-19,Residential,BRONX,10462,40.836313,-73.8527,Parkchester
28055,3756 NEPTUNE AVE,2020-01-07,Residential,BROOKLYN,11224,40.576739,-74.004503,Seagate-Coney Island
28082,514 EAST 163RD ST,2020-02-13,Residential,BRONX,10451,40.824215,-73.90919,Morrisania-Melrose
28152,5501 15TH AVENUE,2020-03-11,Residential,BROOKLYN,11219,40.628918,-73.991289,Borough Park
28186,202A SARATOGA AVENUE,2020-01-08,Residential,BROOKLYN,11233,40.679271,-73.916475,Stuyvesant Heights
28196,1605 HONE AVENUE,2020-03-10,Residential,BRONX,10461,40.845983,-73.852458,Van Nest-Morris Park-Westchester Square
28197,1605 HONE AVENUE,2020-03-10,Residential,BRONX,10461,40.845983,-73.852458,Van Nest-Morris Park-Westchester Square
28246,456 SCHENECTADY AVE A/K/A 851 EAST NEW YORK AVENUE CORNER STORE,2020-02-19,Commercial,BROOKLYN,11203,40.662693,-73.934493,Prospect Lefferts Gardens-Wingate
28258,1605 METROPOLITAN AVENUE,2020-02-26,Residential,BRONX,10462,40.840344,-73.856218,Parkchester
28260,37-27 86TH STREET,2020-01-30,Residential,QUEENS,11372,40.749431,-73.880451,Jackson Heights
28263,4728 BRONX BLVD,2020-01-21,Residential,BRONX,10470,40.905601,-73.853172,Woodlawn-Wakefield
28282,1-15 BENNETT AVENUE,2020-01-07,Residential,MANHATTAN,10033,40.850583,-73.936582,Washington Heights North
28284,647 CAULDWELL AVENUE,2020-01-22,Residential,BRONX,10455,40.816478,-73.909699,Melrose South-Mott Haven North
28314,65 EAST 117TH STREET,2020-03-03,Residential,MANHATTAN,10035,40.800388,-73.94368,East Harlem North
28372,1217 MANOR AVENUE,2020-01-16,Residential,BRONX,10472,40.829535,-73.876542,West Farms-Bronx River
28421,178 LEFFERTS AVENUE,2020-03-09,Residential,BROOKLYN,11225,40.662063,-73.95537,Prospect Lefferts Gardens-Wingate
28435,261 MALCOLM X BLVD,2020-02-26,Residential,BROOKLYN,11233,40.683619,-73.929187,Stuyvesant Heights
28468,330 WEST 38TH STREET,2020-01-21,Commercial,MANHATTAN,10018,40.755139,-73.992669,Hudson Yards-Chelsea-Flatiron-Union Square
28473,130-16 INWOOD STREET,2020-01-29,Residential,QUEENS,11436,40.670203,-73.793403,Baisley Park
28549,76-31 85TH ROAD,2020-01-17,Residential,QUEENS,11421,40.694558,-73.865761,Woodhaven
28560,174 SMITH STREET,2020-01-02,Commercial,BROOKLYN,11201,40.685737,-73.991148,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
28577,120 HARBOR LOOP,2020-01-06,Residential,STATEN ISLAND,10303,40.632576,-74.161431,Mariner's Harbor-Arlington-Port Ivory-Graniteville
28603,541 ROSEDALE AVENUE,2020-02-10,Residential,BRONX,10473,40.815466,-73.865445,Soundview-Castle Hill-Clason Point-Harding Park
28607,2770 OCEAN AVENUE,2020-02-19,Residential,BROOKLYN,11229,40.593831,-73.950368,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
28638,25-08 46TH STREET,2020-02-05,Residential,QUEENS,11103,40.765337,-73.907227,Astoria
28642,123 CHESTER STREET,2020-03-09,Residential,BROOKLYN,11212,40.668617,-73.911413,Brownsville
28646,1424 WALTON AVENUE,2020-03-10,Residential,BRONX,10452,40.84009,-73.915551,West Concourse
28674,144-16 ROCKAWAY BLVD,2020-02-07,Commercial,QUEENS,11436,40.67373,-73.79447,Baisley Park
28681,905 EAST 38TH STREET,2020-02-24,Residential,BROOKLYN,11210,40.633198,-73.939959,East Flatbush-Farragut
28687,2787 ATLANTIC AVENUE,2020-02-19,Residential,BROOKLYN,11207,40.676406,-73.891463,East New York
28693,19-21 EAST 128TH ST,2020-01-22,Residential,MANHATTAN,10035,40.807973,-73.939978,Central Harlem North-Polo Grounds
28778,366 WEST 52ND STREET,2020-01-13,Residential,MANHATTAN,10019,40.764407,-73.987275,Clinton
28779,366 WEST 52ND STREET,2020-01-13,Residential,MANHATTAN,10019,40.764407,-73.987275,Clinton
28798,74-17 87 AVENUE,2020-01-03,Residential,QUEENS,11421,40.690539,-73.867496,Woodhaven
28832,1490 DUMONT AVENUE,2020-02-07,Residential,BROOKLYN,11208,40.670952,-73.86251,East New York
28926,100-11 200 ST,2020-02-24,Residential,QUEENS,11423,40.710288,-73.759322,Hollis
28943,660 GATES AVENUE,2020-01-29,Residential,BROOKLYN,11221,40.687653,-73.938031,Stuyvesant Heights
28944,157-11 SANFORD AVE,2020-03-02,Residential,QUEENS,11355,40.761103,-73.80839,Murray Hill
28967,51 BENNETT AVENUE,2020-02-19,Residential,MANHATTAN,10033,40.852015,-73.935864,Washington Heights North
28968,51 BENNETT AVENUE,2020-02-19,Residential,MANHATTAN,10033,40.852015,-73.935864,Washington Heights North
28982,163-29 130TH AVENUE,2020-01-14,Residential,QUEENS,11434,40.676559,-73.776576,Springfield Gardens North
29039,155 EAST 2ND STREET,2020-01-03,Residential,MANHATTAN,10009,40.722777,-73.985234,East Village
29066,2531 FREDERICK DOUGLASS BLVD.,2020-02-13,Commercial,BRONX,10030,40.81674,-73.946383,Central Harlem North-Polo Grounds
29067,2531 FREDERICK DOUGLASS BLVD.,2020-02-13,Commercial,BRONX,10030,40.81674,-73.946383,Central Harlem North-Polo Grounds
29075,1908 BELMONT AVE,2020-01-16,Residential,BRONX,10457,40.844981,-73.892716,East Tremont
29103,628 ELDERT LANE,2020-02-21,Residential,BROOKLYN,11208,40.67481,-73.864106,East New York
29104,180 BEACH 117TH ST,2020-02-19,Residential,QUEENS,11694,40.578958,-73.837773,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
29137,1167 HOE AVENUE,2020-02-05,Residential,BRONX,10459,40.827746,-73.890901,Morrisania-Melrose
29138,1167 HOE AVENUE,2020-02-05,Residential,BRONX,10459,40.827746,-73.890901,Morrisania-Melrose
29165,812 MACDONOUGH STREET,2020-02-13,Residential,BROOKLYN,11233,40.684443,-73.913862,Ocean Hill
29181,899 WESTCHESTER AVENUE,2020-02-18,Residential,BRONX,10459,40.821031,-73.899024,Longwood
29182,899 WESTCHESTER AVENUE,2020-02-18,Residential,BRONX,10459,40.821031,-73.899024,Longwood
29185,153-31 75TH AVENUE,2020-01-23,Residential,QUEENS,11367,40.726211,-73.813036,Kew Gardens Hills
29221,32-80 30TH STREET,2020-01-17,Residential,QUEENS,11103,40.761892,-73.926569,Astoria
29257,255 WEST END AVENUE,2020-01-29,Residential,MANHATTAN,10023,40.779659,-73.984596,Lincoln Square
29264,235 IRVING AVENUE,2020-01-08,Residential,BROOKLYN,11237,40.700653,-73.917235,Bushwick North
29282,950 HOE AVENUE,2020-01-07,Residential,BRONX,10459,40.822091,-73.890318,Hunts Point
29303,20-07 SHORE BLVD,2020-01-09,Residential,QUEENS,11105,40.785651,-73.915649,Steinway
29357,4814 AVENUE M,2020-03-06,Residential,BROOKLYN,11234,40.621246,-73.928842,Flatlands
29380,101-02 103 STREET,2020-03-02,Residential,QUEENS,11416,40.685689,-73.839782,Richmond Hill
29413,9-21 SHERMAN AVENUE,2020-01-24,Residential,MANHATTAN,10040,40.862427,-73.929087,Washington Heights North
29443,435 EAST 79TH STREET,2020-01-07,Residential,MANHATTAN,10075,40.771976,-73.951795,Yorkville
29479,785 COURTLANDT  AVENUE,2020-01-14,Residential,BRONX,10451,40.822401,-73.916823,Melrose South-Mott Haven North
29490,71-15 BEACH CHANNEL DRIVE,2020-01-27,Residential,QUEENS,11692,40.592035,-73.800011,Hammels-Arverne-Edgemere
29507,345 MILLER AVENUE,2020-01-06,Residential,BROOKLYN,11207,40.672316,-73.891134,East New York
29510,40 MADISON STREET,2020-02-24,Residential,MANHATTAN,10038,40.711865,-73.998756,Chinatown
29535,864 HEWITT PLACE,2020-03-04,Residential,BRONX,10459,40.820085,-73.899852,Longwood
29548,2 BAYCLUB DRIVE,2020-01-02,Residential,QUEENS,11360,40.779641,-73.7807,Ft. Totten-Bay Terrace-Clearview
29563,3580 WEBSTER AVENUE,2020-02-20,Residential,BRONX,10467,40.881458,-73.870388,park-cemetery-etc-Bronx
29565,175 W BURNSIDE AVE. AKA 1901 LORING PL,2020-01-23,Commercial,BRONX,10453,40.854016,-73.914889,University Heights-Morris Heights
29567,1845 EASTERN PARKWAY,2020-02-19,Commercial,BROOKLYN,11233,40.675529,-73.908188,Ocean Hill
29594,238 JUNIUS STREET,2020-01-23,Commercial,BROOKLYN,11212,40.668997,-73.902822,Brownsville
29595,238 JUNIUS STREET,2020-01-23,Commercial,BROOKLYN,11212,40.668997,-73.902822,Brownsville
29599,385 CHESTNUT STREET,2020-02-10,Residential,BROOKLYN,11208,40.677517,-73.873983,East New York
29644,335 WEST 19TH STREET,2020-02-04,Residential,MANHATTAN,10011,40.743317,-74.001386,Hudson Yards-Chelsea-Flatiron-Union Square
29662,3128 VILLA AVENUE,2020-03-09,Residential,BRONX,10468,40.875182,-73.88749,Bedford Park-Fordham North
29671,130 EAST 25TH ST,2020-02-11,Residential,MANHATTAN,10010,40.740909,-73.984115,Gramercy
29679,64-20 SAUNDERS ST,2020-01-31,Residential,QUEENS,11374,40.728411,-73.860436,Rego Park
29700,153 EAST 51ST STREET  A/K/A 881 WINTHROP STREET,2020-01-27,Residential,BROOKLYN,11203,40.658708,-73.9301,Prospect Lefferts Gardens-Wingate
29725,2509 65TH STREET,2020-01-17,Commercial,BROOKLYN,11204,40.609372,-73.974011,Ocean Parkway South
29730,55 EVELYN PLACE,2020-02-03,Residential,BRONX,10468,40.859798,-73.90575,Kingsbridge Heights
29747,197-20 LINDEN BOULEV ARD,2020-02-07,Residential,QUEENS,11412,40.693757,-73.754697,St. Albans
29753,581 EAST 164TH ST,2020-02-18,Residential,BRONX,10456,40.825054,-73.907122,Morrisania-Melrose
29756,2373 WALTON AVENUE,2020-02-13,Residential,BRONX,10468,40.860601,-73.90144,Fordham South
29757,2373 WALTON AVENUE,2020-02-13,Residential,BRONX,10468,40.860601,-73.90144,Fordham South
29782,81 CRESCENT AVENUE,2020-01-17,Residential,STATEN ISLAND,10301,40.643261,-74.084633,West New Brighton-New Brighton-St. George
29801,2550 MARION AVENUE,2020-01-27,Residential,BRONX,10458,40.86241,-73.8925,Bedford Park-Fordham North
29802,2550 MARION AVENUE,2020-01-27,Residential,BRONX,10458,40.86241,-73.8925,Bedford Park-Fordham North
29831,79 SUNNYSIDE AVENUE,2020-03-02,Residential,BROOKLYN,11207,40.681022,-73.893398,Cypress Hills-City Line
29837,1734 FLATBUSH AVENUE,2020-01-06,Commercial,BROOKLYN,11210,40.62813,-73.942712,Flatlands
29853,1084 HOME STREET,2020-02-20,Residential,BRONX,10459,40.827849,-73.88689,Morrisania-Melrose
29890,580 CASTLE HILL AVEN UE,2020-02-10,Residential,BRONX,10473,40.818689,-73.847944,Soundview-Castle Hill-Clason Point-Harding Park
29924,37 ALEXANDER AVE.,2020-03-03,Residential,STATEN ISLAND,10312,40.557424,-74.17929,Arden Heights
29945,2955 SHELL ROAD,2020-02-21,Residential,BROOKLYN,11224,40.580533,-73.97615,Seagate-Coney Island
29990,1115 BOSTON ROAD,2020-02-03,Residential,BRONX,10456,40.827634,-73.904509,Morrisania-Melrose
30035,3135 PARK AVENUE,2020-01-08,Residential,BRONX,10451,40.82415,-73.917164,East Concourse-Concourse Village
30037,20-30 ELK DRIVE,2020-02-21,Residential,QUEENS,11691,40.598311,-73.755221,Far Rockaway-Bayswater
30085,2911 BARNES AVENUE,2020-02-25,Residential,BRONX,10467,40.868234,-73.863443,Bronxdale
30181,39-29 58TH STREET,2020-03-06,Residential,QUEENS,11377,40.747099,-73.905715,Woodside
30183,635 WEST 42ND STREET,2020-03-12,Residential,MANHATTAN,10036,40.761463,-73.999816,Clinton
30190,3402 BOSTON ROAD,2020-02-04,Commercial,BRONX,10469,40.875568,-73.850501,Eastchester-Edenwald-Baychester
30205,1562 THIERIOT AVENUE,2020-03-03,Residential,BRONX,10460,40.839697,-73.865894,West Farms-Bronx River
30206,1630 41ST STREET,2020-03-10,Residential,BROOKLYN,11218,40.635086,-73.980144,Borough Park
30216,1679 SOUTHERN BOULEVARD,2020-02-13,Residential,BRONX,10460,40.836038,-73.888568,Crotona Park East
30217,1679 SOUTHERN BOULEVARD,2020-02-13,Residential,BRONX,10460,40.836038,-73.888568,Crotona Park East
30234,153 ECKFORD STREET,2020-02-07,Residential,BROOKLYN,11222,40.72485,-73.94939,Greenpoint
30243,84 SCHOFIELD STREET,2020-02-13,Residential,BRONX,10464,40.844835,-73.787023,Pelham Bay-Country Club-City Island
30244,84 SCHOFIELD STREET,2020-02-13,Residential,BRONX,10464,40.844835,-73.787023,Pelham Bay-Country Club-City Island
30272,134-47 166TH PLACE,2020-01-10,Residential,QUEENS,11434,40.672658,-73.773676,Springfield Gardens North
30326,65 WEST 127TH STREET,2020-02-03,Residential,MANHATTAN,10027,40.808524,-73.943218,Central Harlem North-Polo Grounds
30408,2017 MORRIS AVENUE,2020-02-24,Residential,BRONX,10453,40.852259,-73.906426,Mount Hope
30419,275 PRENTISS AVENUE,2020-01-15,Residential,BRONX,10465,40.82057,-73.809986,Schuylerville-Throgs Neck-Edgewater Park
30474,20 TERRACE PLACE,2020-02-05,Residential,BROOKLYN,11218,40.653652,-73.98082,Windsor Terrace
30478,893 E. 134TH STREET,2020-01-30,Commercial,BRONX,10454,40.8002,-73.910411,Mott Haven-Port Morris
30510,58-12 QUEENS BLVD.,2020-02-28,Residential,QUEENS,11377,40.741828,-73.907281,Woodside
30538,284 RESERVOIR PLACE,2020-01-28,Residential,BRONX,10467,40.87882,-73.875355,Norwood
30539,1408 BROOKLYN AVENUE,2020-02-05,Residential,BROOKLYN,11210,40.63848,-73.942462,East Flatbush-Farragut
30560,405 EAST 92ND STREET,2020-02-06,Residential,MANHATTAN,10128,40.780625,-73.946405,Yorkville
30562,144-47 228TH STREET,2020-02-03,Residential,QUEENS,11413,40.662903,-73.750914,Springfield Gardens South-Brookville
30584,1053 CLAY AVENUE,2020-01-16,Residential,BRONX,10456,40.828634,-73.912707,East Concourse-Concourse Village
30590,42-20 24TH STREET,2020-02-24,Residential,QUEENS,11101,40.750346,-73.94199,Hunters Point-Sunnyside-West Maspeth
30591,30-34 WEST 47TH STRE ET,2020-01-07,Commercial,MANHATTAN,10036,40.757132,-73.979714,Midtown-Midtown South
30595,23 NEW LOTS AVENUE,2020-03-02,Residential,BROOKLYN,11212,40.656943,-73.904044,Brownsville
30605,2895 JEROME AVENUE,2020-03-03,Commercial,BRONX,10468,40.871804,-73.891209,Van Cortlandt Village
30659,289 BLAKE AVENUE,2020-01-17,Residential,BROOKLYN,11212,40.665774,-73.90876,Brownsville
30699,683 WATKINS STREET,2020-01-15,Residential,BROOKLYN,11212,40.655588,-73.904244,Brownsville
30707,5 POST AVENUE,2020-01-07,Residential,MANHATTAN,10034,40.862751,-73.924889,Marble Hill-Inwood
30716,361 EAST 188TH ST,2020-01-02,Residential,BRONX,10458,40.860147,-73.893755,Bedford Park-Fordham North
30725,837 STANLEY AVENUE,2020-02-21,Residential,BROOKLYN,11208,40.661774,-73.878301,East New York
30762,193-16 118TH AVENUE,2020-01-03,Residential,QUEENS,11412,40.691472,-73.757713,St. Albans
30772,115-36 INWOOD STREET,2020-01-27,Residential,QUEENS,11436,40.682646,-73.796912,Baisley Park
30781,86 CARLTON AVE,2020-03-12,Residential,BROOKLYN,11205,40.695152,-73.973321,Fort Greene
30805,445 EAST 80TH STREET,2020-01-28,Residential,MANHATTAN,10075,40.772492,-73.95091,Yorkville
30827,1125 BANNER AVENUE,2020-02-24,Residential,BROOKLYN,11235,40.58366,-73.958555,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
30831,97-21 REMINGTON STREET,2020-01-02,Residential,QUEENS,11435,40.695264,-73.81145,Jamaica
30832,97-21 REMINGTON STREET,2020-01-02,Residential,QUEENS,11435,40.695264,-73.81145,Jamaica
30841,11010 103RD AVENUE,2020-01-23,Residential,QUEENS,11419,40.685854,-73.832382,South Ozone Park
30859,454 EAST 160TH STREET,2020-01-22,Residential,BRONX,10451,40.82298,-73.912245,Morrisania-Melrose
30882,80 NORTH BURGHER AVE NUE,2020-02-14,Residential,STATEN ISLAND,10310,40.639433,-74.11541,West New Brighton-New Brighton-St. George
30888,1375 OCEAN AVENUE,2020-03-09,Residential,BROOKLYN,11230,40.62872,-73.956953,Flatbush
30898,632 HALSEY STREET,2020-01-15,Residential,BROOKLYN,11233,40.684247,-73.928548,Stuyvesant Heights
30904,2406 NEWKIRK AVE,2020-01-13,Residential,BROOKLYN,11226,40.639635,-73.953991,Erasmus
30930,2325 MORRIS AVENUE,2020-01-08,Residential,BRONX,10468,40.858812,-73.901493,Fordham South
30968,17-19 WEST 108TH STREET,2020-01-31,Residential,MANHATTAN,10025,40.799651,-73.959768,Morningside Heights
30969,17-19 WEST 108TH STREET,2020-01-31,Residential,MANHATTAN,10025,40.799651,-73.959768,Morningside Heights
30977,1 ARDEN STREET   A/K /A 128 NAGLE AVENUE,2020-03-03,Residential,MANHATTAN,10040,40.861257,-73.926684,Washington Heights North
30983,129 WEST 72ND STREET,2020-01-21,Residential,MANHATTAN,10023,40.777951,-73.980055,Lincoln Square
30999,1380 BEDFORD AVENUE,2020-02-07,Residential,BROOKLYN,11216,40.675973,-73.953176,Crown Heights North
31074,414 WEST 20TH STREET,2020-02-25,Residential,MANHATTAN,10011,40.744912,-74.003407,Hudson Yards-Chelsea-Flatiron-Union Square
31080,199 VERONICA PLACE,2020-03-02,Residential,BROOKLYN,11226,40.645404,-73.952578,Erasmus
31090,2309 BELMONT AVENUE,2020-01-06,Residential,BRONX,10458,40.852996,-73.886988,Belmont
31095,2400 WALTON AVENUE,2020-02-24,Residential,BRONX,10468,40.861073,-73.901128,Fordham South
31097,372 BLAKE AVENUE,2020-01-21,Residential,BROOKLYN,11212,40.666255,-73.905425,Brownsville
31101,159 TYSEN ST.,2020-01-03,Residential,STATEN ISLAND,10301,40.641262,-74.09944,West New Brighton-New Brighton-St. George
31121,2505 UNIVERSITY AVE,2020-01-08,Residential,BRONX,10468,40.865672,-73.90307,Kingsbridge Heights
31126,4206 CARPENTER AVENUE,2020-01-07,Residential,BRONX,10466,40.894604,-73.86009,Williamsbridge-Olinville
31127,4206 CARPENTER AVENUE,2020-01-07,Residential,BRONX,10466,40.894604,-73.86009,Williamsbridge-Olinville
31143,50-16 41ST STREET,2020-01-22,Residential,QUEENS,11104,40.737394,-73.924608,Hunters Point-Sunnyside-West Maspeth
31200,615 EAST 187TH STREET,2020-03-11,Commercial,BRONX,10458,40.855318,-73.887079,Belmont
31201,615 EAST 187TH STREET,2020-03-11,Commercial,BRONX,10458,40.855318,-73.887079,Belmont
31222,800 EAST 179TH ST,2020-03-12,Residential,BRONX,10460,40.845118,-73.88659,East Tremont
31226,250 EAST 176TH STREE T,2020-02-06,Residential,BRONX,10457,40.847418,-73.904936,Mount Hope
31249,2017 MORRIS AVENUE,2020-02-06,Residential,BRONX,10453,40.852259,-73.906426,Mount Hope
31250,2017 MORRIS AVENUE,2020-02-06,Residential,BRONX,10453,40.852259,-73.906426,Mount Hope
31265,30 RICHMAN PLAZA,2020-03-10,Residential,BRONX,10453,40.851999,-73.922515,University Heights-Morris Heights
31267,225 E. 82ND STREET,2020-03-12,Residential,MANHATTAN,10028,40.775941,-73.955142,Yorkville
31269,1399 ATLANTIC AVENUE,2020-03-02,Residential,BROOKLYN,11216,40.678134,-73.943527,Crown Heights North
31271,1008 SUMMIT AVENUE,2020-01-09,Residential,BRONX,10452,40.833554,-73.929996,Highbridge
31300,2559 TENBROECK AVENU E,2020-03-10,Residential,BRONX,10469,40.863816,-73.852946,Allerton-Pelham Gardens
31307,85-19 95TH AVENUE,2020-01-06,Residential,QUEENS,11416,40.684777,-73.855677,Woodhaven
31331,400 EAST 58TH STREET,2020-02-04,Residential,MANHATTAN,10022,40.758832,-73.962102,Turtle Bay-East Midtown
31339,2025 SEWARD AVENUE,2020-01-07,Residential,BRONX,10473,40.820442,-73.853656,Soundview-Castle Hill-Clason Point-Harding Park
31352,7262 AMBOY ROAD,2020-02-14,Residential,STATEN ISLAND,10307,40.511879,-74.239816,Charleston-Richmond Valley-Tottenville
31357,75 PROSPECT PARK SOUTHWEST,2020-01-30,Residential,BROOKLYN,11215,40.658809,-73.975354,Windsor Terrace
31365,529 WEST 179TH STREE T,2020-02-13,Residential,MANHATTAN,10033,40.847515,-73.933527,Washington Heights South
31383,1157 CROES AVENUE,2020-01-07,Residential,BRONX,10472,40.828342,-73.870394,Soundview-Bruckner
31384,1157 CROES AVENUE,2020-01-07,Residential,BRONX,10472,40.828342,-73.870394,Soundview-Bruckner
31423,50-16 41ST STREET,2020-01-22,Residential,QUEENS,11104,40.737394,-73.924608,Hunters Point-Sunnyside-West Maspeth
31424,62 EAST 57TH STREET,2020-02-28,Residential,BROOKLYN,11203,40.654782,-73.923919,Rugby-Remsen Village
31432,90-36 149TH STREET,2020-03-13,Residential,QUEENS,11435,40.702613,-73.805864,Jamaica
31470,180 SOUTH STREET,2020-01-14,Residential,MANHATTAN,10038,40.708821,-73.998968,Chinatown
31478,1439 EAST 101ST ST,2020-01-17,Residential,BROOKLYN,11236,40.636804,-73.88778,Canarsie
31479,34-58 74TH STREET,2020-02-03,Residential,QUEENS,11372,40.751328,-73.892189,Jackson Heights
31517,73 WEST 108TH ST,2020-01-30,Residential,MANHATTAN,10025,40.800291,-73.961295,Morningside Heights
31522,522 QUINCY STREET,2020-02-21,Residential,BROOKLYN,11221,40.688168,-73.940079,Stuyvesant Heights
31551,1035 PRESIDENT ST,2020-02-07,Residential,BROOKLYN,11225,40.668588,-73.95701,Crown Heights South
31553,29-32 BEACH CHANNEL DRIVE,2020-01-22,Residential,QUEENS,11691,40.599573,-73.764215,Hammels-Arverne-Edgemere
31574,163 E 178TH STREET,2020-02-25,Residential,BRONX,10453,40.850746,-73.906172,Mount Hope
31580,1480 POPHAM AVENUE,2020-02-26,Residential,BRONX,10453,40.847884,-73.921891,University Heights-Morris Heights
31609,734 REVERE AVENUE,2020-01-28,Residential,BRONX,10465,40.826744,-73.824096,Schuylerville-Throgs Neck-Edgewater Park
31667,711C SEAGIRT AVENUE,2020-01-03,Residential,QUEENS,11691,40.595996,-73.742187,Far Rockaway-Bayswater
31705,66-12 48TH AVE.,2020-02-19,Residential,QUEENS,11377,40.738406,-73.898615,Elmhurst-Maspeth
31711,9022 KRIER PLACE,2020-02-26,Residential,BROOKLYN,11236,40.645635,-73.911357,Canarsie
31768,152 SECOND AVENUE,2020-01-06,Commercial,MANHATTAN,10003,40.729477,-73.987018,East Village
31769,152 SECOND AVENUE,2020-01-06,Commercial,MANHATTAN,10003,40.729477,-73.987018,East Village
31826,71 PILLING STREET,2020-01-22,Residential,BROOKLYN,11207,40.684169,-73.907387,Bushwick South
31897,207 BAY 17TH STREET,2020-01-06,Residential,BROOKLYN,11214,40.60352,-74.00775,Bath Beach
31900,574 WEST 176TH ST,2020-03-10,Residential,MANHATTAN,10033,40.845828,-73.93544,Washington Heights South
31904,1070 EAST NEW YORK AVENUE,2020-01-29,Residential,BROOKLYN,11212,40.665195,-73.927094,Rugby-Remsen Village
31938,3055 BOUCK AVENUE,2020-01-15,Residential,BRONX,10461,40.870254,-73.849949,Allerton-Pelham Gardens
31941,17 WEST 182ND ST,2020-03-11,Residential,BRONX,10453,40.857333,-73.905443,Fordham South
31943,200 MARCY PLACE,2020-01-28,Residential,BRONX,10456,40.83738,-73.914463,East Concourse-Concourse Village
31957,120 CO-OP CITY BLVD,2020-01-29,Residential,BRONX,10475,40.871566,-73.824802,Co-op City
31992,522 OCEAN AVENUE,2020-02-24,Residential,BROOKLYN,11226,40.649865,-73.960979,Flatbush
31993,414 WEST 44TH STREET,2020-01-14,Residential,MANHATTAN,10036,40.760021,-73.992398,Clinton
32013,40 RICHMAN PLAZA,2020-01-02,Residential,BRONX,10453,40.852084,-73.922436,University Heights-Morris Heights
32040,20 WEST 109TH STREET,2020-01-07,Residential,MANHATTAN,10025,40.800285,-73.959377,Morningside Heights
32058,706 LEFFERTS AVENUE,2020-01-17,Residential,BROOKLYN,11203,40.663148,-73.937837,Prospect Lefferts Gardens-Wingate
32063,1985 AMSTERDAM AVENUE,2020-01-22,Commercial,MANHATTAN,10032,40.833675,-73.941429,Washington Heights South
32072,343 GROVE STREET,2020-01-08,Residential,BROOKLYN,11237,40.699745,-73.914358,Bushwick North
32077,941 JEROME AVENUE,2020-03-11,Residential,BRONX,10452,40.830182,-73.928481,Highbridge
32122,1109 FOREST AVENUE,2020-02-04,Residential,BRONX,10456,40.827136,-73.902508,Morrisania-Melrose
32150,471 E. 143RD STREET,2020-01-15,Residential,BRONX,10454,40.811393,-73.918354,Mott Haven-Port Morris
32162,358 WEST 51ST STREET,2020-03-12,Residential,MANHATTAN,10019,40.76379,-73.987748,Clinton
32169,50 EAST 191 STREET,2020-02-18,Residential,BRONX,10468,40.863974,-73.89821,Bedford Park-Fordham North
32189,429 DUMONT AVENUE,2020-01-31,Residential,BROOKLYN,11212,40.664999,-73.903311,Brownsville
32202,2-12 SEAMAN AVENUE,2020-01-21,Residential,MANHATTAN,10034,40.866335,-73.927882,Marble Hill-Inwood
32218,2333 FIFTH AVENUE,2020-01-09,Residential,MANHATTAN,10037,40.816767,-73.934713,East Harlem North
32256,1058 UNIVERSITY AVE,2020-02-18,Residential,BRONX,10452,40.834836,-73.930157,Highbridge
32274,1970 EAST TREMONT AV ENUE,2020-02-04,Residential,BRONX,10462,40.841585,-73.86104,Parkchester
32294,100 LEXINGTON AVENUE,2020-01-21,Residential,MANHATTAN,10016,40.742213,-73.983089,Gramercy
32308,6705 8TH AVENUE,2020-01-03,Residential,BROOKLYN,11220,40.631379,-74.013824,Dyker Heights
32310,607 CHESTER STREET,2020-01-07,Residential,BROOKLYN,11212,40.656642,-73.908362,Brownsville
32311,1748 CROSS BX EXPY,2020-02-18,Residential,BRONX,10472,40.835453,-73.869553,West Farms-Bronx River
