,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
41240,1425 TELLER AVENUE,2019-09-04,Residential,BRONX,10456,40.837837,-73.90907,East Concourse-Concourse Village
41242,1336 SAINT MARKS AVE,2019-10-16,Residential,BROOKLYN,11233,40.673798,-73.92437,Crown Heights North
41253,1023 STEBBINS AVENUE AKA 1023 REV JAMES POLITE AVENUE,2019-10-28,Residential,BRONX,10459,40.824116,-73.898878,Longwood
41254,864 60TH STREET,2019-10-28,Residential,BROOKLYN,11220,40.634679,-74.008229,Sunset Park East
41270,1925 MONTEREY AVENUE,2019-12-19,Residential,BRONX,10457,40.846858,-73.895168,East Tremont
41279,930 REV.JAMES POLITE   AVENUE 3RD FLOOR,2019-09-12,Residential,BRONX,10459,40.821404,-73.898929,Longwood
41290,462 CHESTER STREET,2019-08-27,Residential,BROOKLYN,11212,40.660197,-73.909298,Brownsville
41292,88-15 168TH STREET,2019-07-19,Residential,QUEENS,11432,40.709153,-73.794231,Jamaica
41300,825 MORRISON AVENUE,2019-07-02,Residential,BRONX,10473,40.82084,-73.872649,Soundview-Castle Hill-Clason Point-Harding Park
41304,149 STERLING STREET,2019-08-28,Residential,BROOKLYN,11225,40.662824,-73.955874,Prospect Lefferts Gardens-Wingate
41314,644 VERMONT STREET,2019-10-25,Residential,BROOKLYN,11207,40.663366,-73.891707,East New York (Pennsylvania Ave)
41325,244-246 EAST 117TH S TREET,2019-08-22,Residential,MANHATTAN,10035,40.798179,-73.938484,East Harlem North
41331,65 FORT WASHINGTON A VENUE,2019-08-23,Residential,MANHATTAN,10032,40.837275,-73.94423,Washington Heights South
41346,486 EAST 95TH STREET,2019-07-29,Residential,BROOKLYN,11212,40.655735,-73.917013,Rugby-Remsen Village
41348,655 MORRIS AVENUE,2019-10-01,Residential,BRONX,10451,40.81963,-73.921751,Melrose South-Mott Haven North
41362,1326 ELDER AVENUE,2019-10-31,Residential,BRONX,10472,40.83183,-73.87992,West Farms-Bronx River
41364,200 SCHERMERHORN STREET - APT #225,2019-08-16,Residential,BROOKLYN,11201,40.688822,-73.985674,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
41365,1138 229TH DRIVE SOUTH,2019-11-07,Residential,BRONX,10466,40.885536,-73.846023,Eastchester-Edenwald-Baychester
41371,1213 HOE AVENUE,2019-07-10,Residential,BRONX,10459,40.829047,-73.890888,Morrisania-Melrose
41378,367 95TH STREET,2019-07-31,Residential,BROOKLYN,11209,40.616466,-74.032064,Bay Ridge
41379,218 GATES AVENUE,2019-12-09,Residential,BROOKLYN,11238,40.685321,-73.958297,Clinton Hill
41406,13110 116TH AVENUE A/K/A 131-10 116TH STREET,2019-11-07,Residential,QUEENS,11420,40.678091,-73.808755,South Ozone Park
41417,630 EAST 221 STREET,2019-08-14,Residential,BRONX,10467,40.885559,-73.863853,Williamsbridge-Olinville
41427,2327 VALENTINE AVE,2019-10-21,Residential,BRONX,10458,40.857486,-73.897902,Fordham South
41442,1929 ANDREWS AVE,2019-09-10,Residential,BRONX,10453,40.854638,-73.913273,University Heights-Morris Heights
41445,120 VERMILYEA AVENUE,2019-11-21,Residential,MANHATTAN,10034,40.866457,-73.921457,Marble Hill-Inwood
41450,107-48 157TH STREET,2019-09-18,Residential,QUEENS,11433,40.695564,-73.796101,South Jamaica
41469,130 MARCY PLACE,2019-11-20,Residential,BRONX,10452,40.837972,-73.915994,West Concourse
41480,395 LIVONIA AVENUE,2019-08-30,Residential,BROOKLYN,11212,40.663467,-73.902773,Brownsville
41491,132-45 MAPLE AVENUE,2019-08-09,Residential,QUEENS,11355,40.754236,-73.831427,Flushing
41506,328 BEACH 89TH ST,2019-07-02,Residential,QUEENS,11693,40.58871,-73.814066,Hammels-Arverne-Edgemere
41512,2406 82ND STREET,2019-08-05,Residential,BROOKLYN,11214,40.601417,-73.986845,Bensonhurst East
41547,620-622 EAST 6TH ST,2019-08-21,Residential,MANHATTAN,10009,40.724067,-73.980641,Lower East Side
41559,1706 NELSON AVENUE,2019-12-19,Residential,BRONX,10453,40.848347,-73.916823,University Heights-Morris Heights
41564,5-20 115TH STREET,2019-08-21,Residential,QUEENS,11356,40.790723,-73.851923,College Point
41574,137-38 NORTHERN BLVD +GROUND FLOOR,2019-11-06,Commercial,QUEENS,11354,40.763524,-73.829743,Flushing
41576,1997 ARTHUR AVENUE,2019-07-11,Residential,BRONX,10457,40.847347,-73.892825,East Tremont
41592,111-26 143RD STREET,2019-08-29,Residential,QUEENS,11435,40.685835,-73.801503,South Jamaica
41608,125 MADISON STREET,2019-08-30,Residential,MANHATTAN,10002,40.712353,-73.993947,Chinatown
41615,120 ALDRICH ST,2019-09-19,Residential,BRONX,10475,40.870146,-73.831665,Co-op City
41620,126-42 146TH STREET,2019-07-10,Residential,QUEENS,11435,40.673198,-73.791764,Baisley Park
41625,1293 EAST NEW YORK AVENUE,2019-10-15,Residential,BROOKLYN,11212,40.668436,-73.919398,Ocean Hill
41638,322 EAST 31ST STREET,2019-09-17,Residential,BROOKLYN,11226,40.642597,-73.947726,Erasmus
41656,5000 BROADWAY,2019-08-27,Residential,MANHATTAN,10034,40.868536,-73.918407,Marble Hill-Inwood
41665,40-05 HAMPTON STREET,2019-11-29,Residential,QUEENS,11373,40.746831,-73.882499,Elmhurst
41669,224-07 77TH AVENUE,2019-11-06,Residential,QUEENS,11364,40.738557,-73.74843,Oakland Gardens
41674,250 WEST 50TH STREET,2019-10-01,Residential,MANHATTAN,10019,40.76183,-73.985034,Midtown-Midtown South
41684,2807 CHURCH AVENUE,2019-10-02,Commercial,BROOKLYN,11226,40.650756,-73.950754,Prospect Lefferts Gardens-Wingate
41693,100-11 205TH STREET,2019-09-04,Residential,QUEENS,11423,40.711362,-73.754853,Hollis
41698,25 CUMMINGS ST,2019-11-26,Residential,MANHATTAN,10034,40.866699,-73.926486,Marble Hill-Inwood
41709,774 DRIGGS AVE A/K/A,2019-07-03,Commercial,BROOKLYN,11211,40.711762,-73.961173,North Side-South Side
41717,1037 ELDER AVENUE,2019-08-05,Residential,BRONX,10472,40.824728,-73.878285,Soundview-Bruckner
41730,56 BENNETT AVENUE,2019-07-30,Residential,MANHATTAN,10033,40.852078,-73.935857,Washington Heights North
41734,102-48 184TH STREET,2019-09-11,Residential,QUEENS,11432,40.706926,-73.773379,St. Albans
41743,35-41 97 STREET,2019-08-14,Residential,QUEENS,11368,40.752664,-73.870339,North Corona
41744,185 WORTMAN AVENUE,2019-09-23,Residential,BROOKLYN,11207,40.656425,-73.886208,East New York
41747,1145 LENOX ROAD,2019-11-20,Residential,BROOKLYN,11212,40.659781,-73.91832,Rugby-Remsen Village
41753,2335 VALENTINE AVENUE,2019-09-23,Residential,BRONX,10458,40.857639,-73.897836,Fordham South
41772,2131 WALLACE AVENUE,2019-08-28,Residential,BRONX,10462,40.853947,-73.864839,Pelham Parkway
41779,540 EAST 187TH ST,2019-07-16,Residential,BRONX,10458,40.856512,-73.889394,Belmont
41785,558 7TH AVENUE AKA 200 WEST 40TH STREET THE GROUNF FLOOR (STREET LEVEL CORNER STORE) AND BASEMENT SP,2019-08-08,Commercial,MANHATTAN,10018,40.754661,-73.987966,Midtown-Midtown South
41804,1997 HUGHES AVENUE,2019-07-09,Residential,BRONX,10457,40.847066,-73.891593,East Tremont
41807,2693 MORRIS AVENUE,2019-11-25,Residential,BRONX,10468,40.867735,-73.895778,Van Cortlandt Village
41821,225 CENTRAL AVENUE,2019-07-15,Residential,BROOKLYN,11221,40.697166,-73.923525,Bushwick South
41824,4711 12TH AVENUE,2019-07-26,Residential,BROOKLYN,11219,40.637347,-73.993273,Borough Park
41827,452 EAST 187TH STREE T,2019-09-10,Residential,BRONX,10458,40.857961,-73.892077,Claremont-Bathgate
41875,2570 BRIGGS AVENUE,2019-10-24,Residential,BRONX,10458,40.863682,-73.893612,Bedford Park-Fordham North
41881,100 BENCHLEY PLACE,2019-09-19,Residential,BRONX,10475,40.873961,-73.825985,Co-op City
41888,615 WEST 183RD   STR EET A/K/A 201 WADSWORTH AVENUE,2019-08-06,Commercial,MANHATTAN,10033,40.850724,-73.933361,Washington Heights North
41918,464 WEST 25TH STREET,2019-10-21,Residential,MANHATTAN,10001,40.748787,-74.002819,Hudson Yards-Chelsea-Flatiron-Union Square
41920,202A SARATOGA AVENUE,2019-11-08,Residential,BROOKLYN,11233,40.679271,-73.916475,Stuyvesant Heights
41931,1847 ANDREWS AVENUE   SOUTH UNIT #1,2019-10-29,Residential,BRONX,10453,40.852575,-73.914758,University Heights-Morris Heights
41950,683 HALSEY STREET,2019-11-22,Residential,BROOKLYN,11233,40.684681,-73.924909,Stuyvesant Heights
41964,1921 CHURCH AVENUE,2019-07-17,Residential,BROOKLYN,11226,40.649882,-73.961844,Flatbush
41965,195-10 120TH AVE,2019-08-15,Residential,QUEENS,11412,40.689029,-73.754087,St. Albans
41969,710 HUNTS POINT AVE,2019-11-14,Residential,BRONX,10474,40.815003,-73.886294,Hunts Point
41991,94-24 94TH STREET,2019-09-17,Residential,QUEENS,11416,40.687436,-73.848478,Woodhaven
41993,3339 HULL AVENUE,2019-12-11,Residential,BRONX,10467,40.877723,-73.873863,Norwood
41998,396 EAST 199TH STREET,2019-12-20,Residential,BRONX,10458,40.867005,-73.884611,Bedford Park-Fordham North
41999,396 EAST 199TH STREET,2019-12-20,Residential,BRONX,10458,40.867005,-73.884611,Bedford Park-Fordham North
42003,2750 HOMECREST AVE,2019-08-28,Residential,BROOKLYN,11235,40.584298,-73.95629,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
42013,170 SOUTH PORTLAND AVENUE,2019-09-10,Residential,BROOKLYN,11217,40.684228,-73.974029,Fort Greene
42019,594 BROADWAY   SUITES 510,2019-11-19,Commercial,MANHATTAN,10012,40.72496,-73.997157,SoHo-TriBeCa-Civic Center-Little Italy
42020,19 WEST 69TH STREET,2019-10-31,Residential,MANHATTAN,10023,40.774627,-73.978164,Lincoln Square
42022,2476 HUGHES AVE,2019-12-05,Commercial,BRONX,10458,40.85693,-73.885398,Belmont
42027,2904 ELY AVENUE,2019-10-29,Residential,BRONX,10469,40.869946,-73.835849,Co-op City
42034,3630 HOLLAND AVENUE,2019-10-29,Residential,BRONX,10467,40.879575,-73.863525,Williamsbridge-Olinville
42039,83-43 118TH STREET,2019-08-05,Residential,QUEENS,11415,40.706051,-73.834524,Kew Gardens
42041,2018 MONTEREY AVENUE,2019-11-14,Residential,BRONX,10457,40.848433,-73.894196,East Tremont
42045,1308 EAST 84TH STREE T,2019-11-20,Residential,BROOKLYN,11236,40.630499,-73.902706,Canarsie
42059,111 MOUNT HOPE PLACE,2019-09-25,Residential,BRONX,10453,40.84878,-73.907913,Mount Hope
42067,655 EAST 187TH STREE T,2019-09-12,Residential,BRONX,10458,40.854785,-73.885988,Belmont
42068,2175 RYER AVENUE,2019-07-02,Residential,BRONX,10457,40.854699,-73.900097,Mount Hope
42069,319 EAST 197TH ST,2019-09-05,Residential,BRONX,10458,40.866864,-73.889066,Bedford Park-Fordham North
42076,2958 KINGSLAND AVENUE,2019-12-05,Residential,BRONX,10469,40.869269,-73.840355,Eastchester-Edenwald-Baychester
42077,2958 KINGSLAND AVENUE,2019-12-05,Residential,BRONX,10469,40.869269,-73.840355,Eastchester-Edenwald-Baychester
42087,180 BERRIMAN STREET,2019-08-07,Residential,BROOKLYN,11208,40.674482,-73.879951,East New York
42091,19 WEST 44TH STREET,2019-07-02,Commercial,MANHATTAN,10036,40.755167,-73.98083,Midtown-Midtown South
42092,3225 OLINVILLE AVE,2019-11-25,Residential,BRONX,10467,40.872033,-73.868255,Williamsbridge-Olinville
42095,43-46 164TH STREET,2019-10-11,Residential,QUEENS,11358,40.757379,-73.802517,East Flushing
42098,31 ESSEX STREET,2019-08-22,Residential,MANHATTAN,10002,40.715864,-73.989604,Chinatown
42105,2299 ANDREWS AVENUE,2019-07-11,Residential,BRONX,10468,40.861377,-73.907425,Kingsbridge Heights
42109,2305 GRAND AVENUE,2019-10-03,Residential,BRONX,10468,40.860138,-73.905038,Kingsbridge Heights
42113,633 EAST 233RD STREET,2019-07-30,Residential,BRONX,10466,40.894112,-73.859592,Williamsbridge-Olinville
42115,1330 CHISHOLM STREET,2019-12-04,Residential,BRONX,10459,40.831033,-73.895684,Crotona Park East
42121,250 REYNOLDS AVENUE,2019-10-29,Residential,BRONX,10465,40.819997,-73.808665,Schuylerville-Throgs Neck-Edgewater Park
42125,1749 GRAND CONCOURSE,2019-07-11,Residential,BRONX,10453,40.84593,-73.910096,Mount Hope
42130,438 52ND STREET,2019-07-05,Residential,BROOKLYN,11220,40.644746,-74.01276,Sunset Park West
42138,951 HOE AVENUE,2019-10-15,Residential,BRONX,10459,40.822088,-73.89034,Hunts Point
42152,183 HEGEMAN AVENUE,2019-09-11,Residential,BROOKLYN,11212,40.656604,-73.905129,Brownsville
42154,50-30 210 STREET,2019-09-16,Residential,QUEENS,11364,40.752557,-73.769921,Bayside-Bayside Hills
42162,9817 FLATLANDS AVE.,2019-09-12,Residential,BROOKLYN,11209,40.64436,-73.899601,Canarsie
42163,705 GERARD AVENUE,2019-07-02,Residential,BRONX,10451,40.82403,-73.926992,West Concourse
42188,4216 ROCKAWAY BEACH  BLVD,2019-11-04,Residential,QUEENS,11691,40.593864,-73.773907,Hammels-Arverne-Edgemere
42202,2955 8TH AVE - APT 26H,2019-09-26,Residential,MANHATTAN,10039,40.830006,-73.936673,Central Harlem North-Polo Grounds
42237,1704 MORRIS AVENUE,2019-09-24,Residential,BRONX,10457,40.844323,-73.909408,Mount Hope
42239,1631 SAINT MARKS AVE NUE,2019-10-07,Residential,BROOKLYN,11233,40.673194,-73.913069,Ocean Hill
42249,1987 HOBART AVENUE,2019-12-09,Residential,BRONX,10461,40.851127,-73.831124,Pelham Bay-Country Club-City Island
42275,611 EAST 182 STREET,2019-10-09,Residential,BRONX,10457,40.851755,-73.889427,Belmont
42279,9054 FORT HAMILTON P ARKWAY,2019-09-16,Residential,BROOKLYN,11209,40.617269,-74.027253,Bay Ridge
42282,2 NORTH 6TH PLACE,2019-07-29,Residential,BROOKLYN,11249,40.720447,-73.963203,North Side-South Side
42287,636 THROGS NECK EXPRESSWAY,2019-08-22,Residential,BRONX,10465,40.827569,-73.816701,Schuylerville-Throgs Neck-Edgewater Park
42289,818 59 STREET,2019-11-04,Commercial,BROOKLYN,11220,40.6357,-74.008348,Sunset Park East
42294,108-110 WEST 107TH STREET,2019-10-25,Commercial,MANHATTAN,10025,40.800158,-73.962967,Morningside Heights
42301,6469 BROADWAY,2019-11-27,Residential,BRONX,10471,40.904171,-73.896408,North Riverdale-Fieldston-Riverdale
42302,6469 BROADWAY,2019-11-27,Residential,BRONX,10471,40.904171,-73.896408,North Riverdale-Fieldston-Riverdale
42304,1544 78TH STREET,2019-10-16,Residential,BROOKLYN,11228,40.615301,-74.0038,Bensonhurst West
42305,240 BROADWAY,2019-11-22,Residential,STATEN ISLAND,10310,40.636266,-74.117509,West New Brighton-New Brighton-St. George
42310,1760 PARK PLACE,2019-10-16,Residential,BROOKLYN,11233,40.671705,-73.918868,Ocean Hill
42314,2383 BATHGATE AVENUE,2019-11-26,Residential,BRONX,10458,40.856378,-73.890294,Belmont
42315,2383 BATHGATE AVENUE,2019-11-26,Residential,BRONX,10458,40.856378,-73.890294,Belmont
42322,34-47 42ND STREET,2019-07-31,Residential,QUEENS,11101,40.755185,-73.91986,Astoria
42342,5445 KINGS HIGHWAY,2019-08-16,Residential,BROOKLYN,11203,40.642017,-73.925415,Flatlands
42349,2032 EAST 177TH ST A /K/A 2032 CROSS BRONX EXPRESSWAY,2019-07-30,Residential,BRONX,10472,40.831685,-73.856168,Westchester-Unionport
42356,2818 FOSTER AVENUE,2019-11-22,Residential,BROOKLYN,11210,40.638514,-73.949909,Flatbush
42363,3010 YATES AVENUE,2019-11-13,Residential,BRONX,10469,40.869925,-73.854592,Allerton-Pelham Gardens
42384,700 PUGSLEY AVENUE,2019-11-20,Residential,BRONX,10473,40.82041,-73.85465,Soundview-Castle Hill-Clason Point-Harding Park
42385,700 PUGSLEY AVENUE,2019-11-20,Residential,BRONX,10473,40.82041,-73.85465,Soundview-Castle Hill-Clason Point-Harding Park
42390,2564 CRESTON AVENUE,2019-08-19,Residential,BRONX,10468,40.864522,-73.896922,Bedford Park-Fordham North
42394,140-30 A 34TH AVENUE,2019-10-10,Residential,QUEENS,11354,40.76652,-73.826974,Flushing
42405,1150 GRAND CONCOURSE,2019-08-21,Residential,BRONX,10456,40.833297,-73.918837,East Concourse-Concourse Village
42407,105-71 FLATLANDS 2ND STREET,2019-08-09,Residential,BROOKLYN,11236,40.645699,-73.890269,Canarsie
42420,236 HOOKER PLACE,2019-10-29,Residential,STATEN ISLAND,10303,40.632016,-74.147011,Mariner's Harbor-Arlington-Port Ivory-Graniteville
42443,410 EAST 203RD STREET,2019-11-12,Residential,BRONX,10467,40.870302,-73.877276,Norwood
42460,1040 ANDERSON AVENUE,2019-09-03,Residential,BRONX,10462,40.833203,-73.926458,Highbridge
42462,28-34 48TH STREET,2019-11-06,Residential,QUEENS,11103,40.761613,-73.908023,Astoria
42474,750 GRAND CONCOURSE,2019-12-03,Residential,BRONX,10451,40.822893,-73.924652,East Concourse-Concourse Village
42477,493 CHAUNCEY STREET,2019-11-18,Residential,BROOKLYN,11233,40.682058,-73.915105,Ocean Hill
42483,1341 FRANKLIN AVENUE,2019-07-17,Residential,BRONX,10456,40.83275,-73.90117,Morrisania-Melrose
42485,31 BUCHANAN PLACE,2019-07-01,Residential,BRONX,10453,40.858137,-73.905496,University Heights-Morris Heights
42491,58-15 31ST AVENUE,2019-12-04,Commercial,QUEENS,11377,40.757401,-73.903538,Woodside
42492,2246 WEBSTER AVENUE,2019-12-16,Residential,BRONX,10457,40.855253,-73.896213,Fordham South
42499,1976 W. 11TH STREET,2019-10-07,Residential,BROOKLYN,11214,40.598976,-73.982791,Bensonhurst East
42515,111B BEACH STREET,2019-10-21,Residential,STATEN ISLAND,10304,40.628753,-74.079344,Stapleton-Rosebank
42529,339 E 115TH STREET,2019-09-11,Commercial,MANHATTAN,10029,40.79565,-73.936703,East Harlem North
42537,95 MCKINLEY AVENUE,2019-07-29,Commercial,BROOKLYN,11208,40.679406,-73.872054,Cypress Hills-City Line
42543,20 WEST 115TH STREET,2019-07-10,Residential,MANHATTAN,10026,40.800402,-73.948025,Central Harlem South
42545,1569 PROSPECT PLACE,2019-09-06,Residential,BROOKLYN,11233,40.672911,-73.924238,Crown Heights North
42547,1660 TOPPING AVENUE,2019-10-10,Residential,BRONX,10457,40.843217,-73.905889,Mount Hope
42549,"3349 MICKLE AVENUE A/K/A 3349 MICKLE AVENUE, UNIT 1",2019-11-25,Residential,BRONX,10469,40.875813,-73.844675,Eastchester-Edenwald-Baychester
42553,1 ARDEN STREET  A/K/ A 128 NAGLE AVENUE,2019-11-04,Residential,MANHATTAN,10040,40.861257,-73.926684,Washington Heights North
42560,1363 FRANKLIN AVENUE,2019-10-10,Residential,BRONX,10456,40.833206,-73.900859,Morrisania-Melrose
42562,601 EAST 167TH STREET,2019-10-21,Residential,BRONX,10456,40.828402,-73.904154,Morrisania-Melrose
42567,18-20 215TH STREET 1ST FLOOR,2019-12-19,Residential,QUEENS,11360,40.783676,-73.77627,Ft. Totten-Bay Terrace-Clearview
42568,727 DEKALB AVENUE,2019-08-09,Residential,BROOKLYN,11216,40.691882,-73.94706,Bedford
42597,1258 LORING AVE,2019-07-10,Residential,BROOKLYN,11208,40.667329,-73.865549,East New York
42598,285 WEST 150TH STREET,2019-08-23,Residential,MANHATTAN,10039,40.82564,-73.938719,Central Harlem North-Polo Grounds
42609,325 EAST 201ST STREE T,2019-11-18,Residential,BRONX,10458,40.870405,-73.88313,Bedford Park-Fordham North
42611,1385 FIFTH AVE,2019-11-14,Residential,MANHATTAN,10029,40.799355,-73.947404,East Harlem North
42620,386 EAST 159TH STREET,2019-11-18,Residential,BRONX,10451,40.823042,-73.91486,Melrose South-Mott Haven North
42634,172-14 90TH AVENUE,2019-10-07,Residential,QUEENS,11432,40.70931,-73.788365,Jamaica
42640,111-35 75TH AVENUE,2019-07-22,Residential,QUEENS,11375,40.71771,-73.838309,Forest Hills
42656,3347 RICHMOND AVENUE,2019-08-16,Residential,STATEN ISLAND,10312,40.557135,-74.169029,Great Kills
42657,28-34 48TH STREET,2019-11-06,Residential,QUEENS,11103,40.761613,-73.908023,Astoria
42662,877 TAYLOR AVENUE,2019-09-03,Residential,BRONX,10473,40.823155,-73.86342,Soundview-Castle Hill-Clason Point-Harding Park
42664,316 HART STREET,2019-07-08,Residential,BROOKLYN,11206,40.694304,-73.938833,Stuyvesant Heights
42672,167-10 CROCHERON AVE,2019-09-13,Residential,QUEENS,11358,40.762827,-73.798725,Murray Hill
42683,661 SAGAMORE STREET,2019-12-04,Residential,BRONX,10462,40.849035,-73.868547,Van Nest-Morris Park-Westchester Square
42684,661 SAGAMORE STREET,2019-12-04,Residential,BRONX,10462,40.849035,-73.868547,Van Nest-Morris Park-Westchester Square
42686,565 KINGS HIGHWAY,2019-07-17,Residential,BROOKLYN,11223,40.604754,-73.968499,Homecrest
42702,147 SCRIBNER AVE.,2019-09-19,Residential,STATEN ISLAND,10301,40.63788,-74.086809,West New Brighton-New Brighton-St. George
42703,2228 LINDEN BOULEVARD,2019-09-13,Commercial,BROOKLYN,11207,40.662828,-73.880725,East New York
42735,104-36 196TH STREET,2019-11-15,Residential,QUEENS,11412,40.707738,-73.762224,Hollis
42754,402 EAST 162 STREET,2019-09-19,Residential,BRONX,10451,40.824688,-73.913171,Morrisania-Melrose
42757,500 UNION AVENUE,2019-08-22,Residential,BRONX,10455,40.811291,-73.905826,Mott Haven-Port Morris
42762,1247 BRONX RIVER AVE,2019-11-22,Residential,BRONX,10472,40.829596,-73.882522,West Farms-Bronx River
42774,39-21 65TH PL,2019-10-24,Residential,QUEENS,11377,40.745405,-73.8989,Woodside
42802,1414 E 51ST STREET,2019-07-23,Residential,BROOKLYN,11234,40.626196,-73.92665,Flatlands
42803,1350 MANOR AVENUE,2019-09-06,Residential,BRONX,10472,40.833016,-73.877331,West Farms-Bronx River
42804,1918 PACIFIC STREET,2019-08-05,Residential,BROOKLYN,11233,40.67619,-73.923131,Crown Heights North
42805,3488 WEBSTER AVENUE,2019-10-17,Residential,BRONX,10467,40.878497,-73.871624,Norwood
42808,1890 CROTONA PARKWAY,2019-09-03,Residential,BRONX,10460,40.840635,-73.885658,East Tremont
42812,634 ROSEDALE AVENUE,2019-12-02,Residential,BRONX,10473,40.81716,-73.865821,Soundview-Castle Hill-Clason Point-Harding Park
42818,1426 WALTON AVENUE,2019-12-12,Residential,BRONX,10452,40.84012,-73.915529,West Concourse
42821,442 EAST 105TH ST,2019-12-10,Residential,MANHATTAN,10029,40.788265,-73.938952,East Harlem South
42822,1406 WHITE PLAINS ROAD,2019-12-02,Residential,BRONX,10462,40.835981,-73.863224,Parkchester
42823,1406 WHITE PLAINS ROAD,2019-12-02,Residential,BRONX,10462,40.835981,-73.863224,Parkchester
42828,1120 WYATT STREET,2019-07-18,Residential,BRONX,10460,40.839227,-73.877081,Crotona Park East
42847,170-28 93RD AVENUE,2019-10-22,Residential,QUEENS,11433,40.705738,-73.787843,Jamaica
42849,86-15 97TH AVENUE,2019-11-08,Residential,QUEENS,11416,40.683839,-73.854288,Woodhaven
42851,315 68TH STREET,2019-07-09,Residential,BROOKLYN,11220,40.636186,-74.025113,Bay Ridge
42857,132 EAST FORDHAM RD,2019-09-12,Commercial,BRONX,10468,40.86236,-73.898118,Fordham South
42896,1905A ATLANTIC AVENU E,2019-12-09,Commercial,BROOKLYN,11233,40.676914,-73.921255,Ocean Hill
42900,452 MARCY AVENUE,2019-07-19,Residential,BROOKLYN,11206,40.699769,-73.950098,Bedford
42904,254-34 CRAFT AVENUE,2019-10-23,Residential,QUEENS,11422,40.650304,-73.734766,Rosedale
42915,3416 OLINVILLE AVENU E,2019-11-07,Residential,BRONX,10467,40.875902,-73.868103,Williamsbridge-Olinville
42939,193 ALBANY AVENUE,2019-07-26,Residential,BROOKLYN,11213,40.674075,-73.938934,Crown Heights North
42945,1211-1215 FOSTER AVE A/K/A 646 ARGYLE RD,2019-10-04,Commercial,BROOKLYN,11230,40.632926,-73.965492,Flatbush
42946,105 WEST 168TH STREET,2019-09-17,Residential,BRONX,10452,40.838398,-73.925141,Highbridge
42950,558 11TH STREET,2019-08-07,Residential,BROOKLYN,11215,40.664821,-73.980799,Park Slope-Gowanus
42965,164 WEST 174 STREET,2019-11-01,Residential,BRONX,10453,40.847462,-73.922701,University Heights-Morris Heights
42969,64-58 233RD STREET,2019-10-03,Residential,QUEENS,11364,40.749921,-73.744923,Oakland Gardens
42982,161 ROSWELL AVENUE,2019-08-27,Residential,STATEN ISLAND,10314,40.588395,-74.187125,New Springville-Bloomfield-Travis
42995,1264 CLAY AVENUE,2019-11-25,Residential,BRONX,10456,40.833724,-73.909835,East Concourse-Concourse Village
43007,2611 WEST 2ND STREET,2019-08-21,Residential,BROOKLYN,11233,40.585596,-73.971169,Gravesend
43012,1633 MACOMBS ROAD,2019-09-10,Residential,BRONX,10453,40.846999,-73.91651,University Heights-Morris Heights
43013,105 AVE X,2019-10-16,Residential,BROOKLYN,11223,40.589523,-73.979578,Gravesend
43017,1625 PRESIDENT ST.,2019-09-06,Residential,BROOKLYN,11213,40.667153,-73.933642,Crown Heights North
43024,42-72 80TH STREET,2019-07-17,Residential,QUEENS,11373,40.742725,-73.885068,Elmhurst
43029,75 WEST END AVENUE,2019-07-18,Residential,MANHATTAN,10023,40.77422,-73.989237,Lincoln Square
43074,2375 SOUTHERN BOULEVARD,2019-07-23,Residential,BRONX,10460,40.852801,-73.881834,Belmont
43077,19-23 E TREMONT AVE,2019-10-07,Commercial,BRONX,10453,40.85161,-73.908881,Mount Hope
43087,221-29 90TH AVENUE,2019-09-23,Residential,QUEENS,11427,40.728241,-73.739208,Queens Village
43091,2322 LORING PLACE NORTH,2019-10-02,Residential,BRONX,10468,40.862116,-73.908079,Kingsbridge Heights
43100,250 WEST 77TH STREET,2019-09-24,Residential,MANHATTAN,10024,40.782656,-73.98127,Upper West Side
43123,110-12 107TH STREET,2019-07-02,Residential,QUEENS,11417,40.677957,-73.832251,South Ozone Park
43128,528 BEACH 44TH STREET,2019-08-28,Residential,QUEENS,11691,40.599119,-73.776115,Hammels-Arverne-Edgemere
43136,91-21 195TH STREET,2019-11-04,Residential,QUEENS,11423,40.712909,-73.765953,Hollis
43142,177 BUFFALO AVENUE,2019-09-04,Residential,BROOKLYN,11213,40.673227,-73.925124,Crown Heights North
43145,620 MANIDA STREET,2019-10-03,Residential,BRONX,10474,40.812589,-73.887884,Hunts Point
43148,2311 SOUTHERN   BOUL EVARD,2019-12-20,Residential,BRONX,10460,40.850963,-73.882362,Belmont
43159,600 EAST 18TH STREET,2019-08-05,Residential,BROOKLYN,11226,40.636248,-73.960587,Flatbush
43174,1164 CROMWELL AVENUE,2019-12-05,Residential,BRONX,10452,40.83496,-73.92294,West Concourse
43188,1264 BOYNTON AVENUE,2019-07-23,Residential,BRONX,10472,40.830245,-73.878593,West Farms-Bronx River
43202,86-55 BROADWAY,2019-08-09,Residential,QUEENS,11373,40.737411,-73.877286,Elmhurst
43207,2352 HOFFMAN STREET,2019-07-09,Residential,BRONX,10458,40.855103,-73.889244,Belmont
43212,91-35 195TH STREET,2019-08-19,Residential,QUEENS,11423,40.712906,-73.76595,Hollis
43228,42-17 JUDGE STREET,2019-11-06,Residential,QUEENS,11373,40.74443,-73.880742,Elmhurst
