,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
41352,676 CLEVELAND STREET - APT. 1B,2017-11-30,Residential,BROOKLYN,11208,40.667705,-73.88271,East New York
41353,93 73RD STREET,2017-08-30,Residential,BROOKLYN,11209,40.634449,-74.033997,Bay Ridge
41367,3463 FISH AVENUE,2017-09-05,Residential,BRONX,10469,40.877069,-73.850509,Eastchester-Edenwald-Baychester
41376,10 GOODWIN PLACE,2017-11-01,Residential,BROOKLYN,11221,40.691921,-73.924414,Bushwick South
41391,2324 MORRIS AVENUE,2017-07-13,Residential,BRONX,10468,40.858806,-73.901475,Fordham South
41392,35 EAST 94TH STREET,2017-09-13,Residential,BROOKLYN,11212,40.663718,-73.92711,Rugby-Remsen Village
41394,296 DELANCEY STREET,2017-11-08,Residential,MANHATTAN,10002,40.715802,-73.979478,Lower East Side
41397,935 EAST 163RD STREET,2017-07-25,Residential,BRONX,10459,40.821007,-73.89665,Longwood
41407,10 STRATFORD ROAD,2017-08-10,Residential,BROOKLYN,11218,40.648462,-73.969599,Flatbush
41415,142-32 254TH STREET,2017-09-18,Residential,QUEENS,11422,40.659125,-73.733365,Rosedale
41419,1546 SELWYN AVENUE,2017-08-10,Residential,BRONX,10457,40.841525,-73.910456,East Concourse-Concourse Village
41420,146-47 182ND STREET,2017-08-07,Residential,QUEENS,11413,40.661228,-73.764718,Springfield Gardens South-Brookville
41421,240 HOWARD AVENUE,2017-11-14,Residential,BROOKLYN,11233,40.679797,-73.919391,Stuyvesant Heights
41438,768 EAST 161ST ST,2017-09-27,Residential,BRONX,10456,40.821187,-73.904212,Melrose South-Mott Haven North
41453,2217 GIVAN AVENUE,2017-08-30,Residential,BRONX,10475,40.880249,-73.828026,Co-op City
41460,157-11 SANFORD AVE,2017-11-02,Residential,QUEENS,11355,40.761103,-73.80839,Murray Hill
41470,217 ATKINS AVE,2017-10-18,Residential,BROOKLYN,11208,40.673696,-73.878777,East New York
41475,85-21 60TH DRIVE,2017-09-26,Residential,QUEENS,11379,40.728835,-73.873377,Middle Village
41476,20 RICHMAN PLAZA,2017-08-03,Residential,BRONX,10453,40.851719,-73.92278,University Heights-Morris Heights
41500,2410 PITKIN AVENUE,2017-08-03,Residential,BROOKLYN,11208,40.673717,-73.883518,East New York
41501,2172 AMSTERDAM AVE,2017-11-29,Commercial,MANHATTAN,10032,40.839602,-73.93712,Washington Heights South
41513,6 DANIEL LOW TERRACE,2017-10-26,Residential,STATEN ISLAND,10301,40.644501,-74.082285,West New Brighton-New Brighton-St. George
41519,71 CLINTON STREET AKA 160-162 RIVERTON STREET,2017-08-03,Commercial,MANHATTAN,10002,40.7193,-73.984971,Chinatown
41523,102-02 QUEENS BLVD,2017-11-13,Residential,QUEENS,11375,40.725979,-73.851547,Forest Hills
41526,1033 EAST 211TH STREET,2017-11-06,Residential,BRONX,10469,40.875211,-73.856692,Williamsbridge-Olinville
41529,34-07 32ND STREET,2017-07-31,Residential,QUEENS,11106,40.758994,-73.926684,Astoria
41531,45 WEST 139TH STREET,2017-12-18,Residential,MANHATTAN,10037,40.816099,-73.937604,Central Harlem North-Polo Grounds
41535,65 MILFORD STREET,2017-08-17,Residential,BROOKLYN,11208,40.678196,-73.877987,East New York
41537,151 B96 STREET,2017-11-15,Residential,QUEENS,11693,40.583881,-73.817172,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
41538,2830 OLINVILLE AVENUE,2017-08-10,Residential,BRONX,10467,40.866952,-73.868309,Bronxdale
41539,1142 COLLEGE AVENUE,2017-08-15,Residential,BRONX,10456,40.831147,-73.914322,East Concourse-Concourse Village
41544,626 EAST 187 STREET,2017-10-02,Residential,BRONX,10458,40.855095,-73.886674,Belmont
41548,169-28 110TH RD,2017-08-09,Residential,QUEENS,11433,40.694871,-73.782987,South Jamaica
41555,685 DECATUR STREET,2017-09-08,Residential,BROOKLYN,11233,40.683478,-73.915799,Ocean Hill
41561,74 WEST 165TH STREET,2017-09-27,Residential,BRONX,10452,40.833821,-73.926747,Highbridge
41566,1708 MATTHEWS AVENUE,2017-10-26,Residential,BRONX,10462,40.845085,-73.861319,Van Nest-Morris Park-Westchester Square
41578,980 ALDUS STREET,2017-08-08,Residential,BRONX,10459,40.823166,-73.889821,Hunts Point
41579,3318 PERRY AVENUE,2017-07-27,Residential,BRONX,10467,40.877554,-73.874941,Norwood
41583,45-18 48TH STREET,2017-08-09,Residential,QUEENS,11377,40.742491,-73.916955,Hunters Point-Sunnyside-West Maspeth
41606,150-14 109TH AVENUE,2017-08-10,Residential,QUEENS,11433,40.691667,-73.797898,South Jamaica
41617,1411 TOWNSEND AVENUE,2017-11-29,Residential,BRONX,10452,40.840212,-73.916562,West Concourse
41627,1134 STRATFORD AVENUE,2017-08-03,Residential,BRONX,10472,40.827711,-73.87514,Soundview-Bruckner
41628,240 LOTT AVENUE,2017-08-28,Residential,BROOKLYN,11212,40.658396,-73.904629,Brownsville
41633,115-11 MARSDEN ST,2017-07-17,Residential,QUEENS,11434,40.687453,-73.78383,Baisley Park
41637,676 NEREID AVENUE,2017-11-14,Residential,BRONX,10470,40.898742,-73.855065,Woodlawn-Wakefield
41646,2434 BRONX PARK EAST,2017-11-17,Residential,BRONX,10467,40.862138,-73.870516,Bronxdale
41647,1567 NOSTRAND AVENUE,2017-09-20,Residential,BROOKLYN,11226,40.647807,-73.949239,Erasmus
41658,475 LOCKE STREET,2017-10-12,Residential,BROOKLYN,11239,40.656348,-73.87567,East New York
41660,83-45 116TH STREET,2017-09-18,Residential,QUEENS,11418,40.705375,-73.835987,Kew Gardens
41672,2063 MADISON AVENUE,2017-09-05,Residential,MANHATTAN,10037,40.809169,-73.938131,Central Harlem North-Polo Grounds
41675,200 MARCY PLACE,2017-08-14,Residential,BRONX,10456,40.83738,-73.914463,East Concourse-Concourse Village
41680,35-19 147TH STREET,2017-08-02,Residential,QUEENS,11354,40.765985,-73.819614,Murray Hill
41685,2023-25 COLONIAL AVE NUE,2017-10-06,Residential,BRONX,10461,40.853162,-73.828154,Pelham Bay-Country Club-City Island
41689,444 AVENUE X,2017-07-17,Residential,BROOKLYN,11223,40.590931,-73.966655,Gravesend
41695,325 EAST 194TH STREE T,2017-08-17,Residential,BRONX,10458,40.864331,-73.891619,Bedford Park-Fordham North
41697,4064 BRONX BLVD,2017-08-15,Residential,BRONX,10466,40.891308,-73.862922,Williamsbridge-Olinville
41704,206 WEST 92ND ST,2017-09-11,Residential,MANHATTAN,10025,40.791646,-73.972607,Upper West Side
41727,99 GROVE AVENUE,2017-07-18,Residential,STATEN ISLAND,10302,40.638553,-74.136732,Port Richmond
41731,1314 CENTRAL AVENUE,2017-07-07,Residential,QUEENS,11691,40.607318,-73.749397,Far Rockaway-Bayswater
41733,2065 GRAND CONCOURSE,2017-10-02,Residential,BRONX,10453,40.85297,-73.903175,Mount Hope
41738,330 EAST 22ND STREET,2017-08-09,Residential,BROOKLYN,11226,40.643188,-73.956482,Erasmus
41748,2042 GRAND AVENUE,2017-07-14,Residential,BRONX,10453,40.854174,-73.909225,University Heights-Morris Heights
41750,209-45 NORTHERN BLVD,2017-12-13,Commercial,QUEENS,11361,40.759253,-73.77349,Bayside-Bayside Hills
41773,1125 BANNER AVENUE,2017-08-28,Residential,BROOKLYN,11235,40.58366,-73.958555,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
41782,1446 EAST 87TH. STREET,2017-12-12,Residential,BROOKLYN,11236,40.629773,-73.89812,Canarsie
41786,1549 TOWNSEND AVENUE,2017-08-28,Residential,BRONX,10452,40.843139,-73.91447,West Concourse
41798,106-71 97TH STREET,2017-10-31,Residential,QUEENS,11417,40.67995,-73.841829,Ozone Park
41802,2 MARBLE HILL AVENUE,2017-09-28,Residential,MANHATTAN,10463,40.874848,-73.910831,Marble Hill-Inwood
41803,137-19 BELKNAP STREET,2017-10-16,Residential,QUEENS,11413,40.675303,-73.758071,Laurelton
41816,535 EDGECOMBE AVENUE,2017-08-15,Residential,MANHATTAN,10032,40.833103,-73.93941,Washington Heights South
41817,129 PATCHEN AVENUE,2017-07-11,Residential,BROOKLYN,11221,40.687328,-73.926936,Stuyvesant Heights
41823,423 EAST 64TH STREET,2017-09-06,Residential,MANHATTAN,10006,40.762325,-73.958689,Lenox Hill-Roosevelt Island
41825,142-02 84TH DR,2017-07-17,Residential,QUEENS,11435,40.710978,-73.814883,Briarwood-Jamaica Hills
41826,70 KOSCIUSZKO STREET,2017-08-25,Residential,BROOKLYN,11205,40.690474,-73.952611,Bedford
41830,766 CLASSON AVENUE,2017-10-16,Residential,BROOKLYN,11238,40.673761,-73.960489,Prospect Heights
41839,1878 STRAUSS STREET,2017-07-20,Residential,BROOKLYN,11212,40.668022,-73.916147,Brownsville
41845,3905 CARPENTER AVE,2017-12-06,Residential,BRONX,10466,40.886814,-73.864403,Williamsbridge-Olinville
41850,55 OVERLOOK TERRACE,2017-08-07,Residential,MANHATTAN,10033,40.854252,-73.936292,Washington Heights North
41852,82-15 BRITTON AVENUE,2017-11-09,Residential,QUEENS,11373,40.742961,-73.882513,Elmhurst
41853,2021 EAST 41ST ST,2017-11-15,Residential,BROOKLYN,11234,40.624063,-73.934448,Flatlands
41861,148-16 226 STREET,2017-09-11,Residential,QUEENS,11413,40.6575,-73.756521,Springfield Gardens South-Brookville
41879,80 GREENE AVENUE,2017-08-09,Residential,BROOKLYN,11238,40.686324,-73.969103,Clinton Hill
41902,1868 HOLLAND AVENUE,2017-08-29,Residential,BRONX,10462,40.847,-73.864821,Van Nest-Morris Park-Westchester Square
41904,142 NEPTUNE AVENUE,2017-12-07,Residential,BROOKLYN,11235,40.582265,-73.958466,Brighton Beach
41914,21 EAST 21ST STREET,2017-11-01,Residential,BROOKLYN,11226,40.653812,-73.960648,Flatbush
41926,1997 PACIFIC STREET,2017-10-30,Commercial,BROOKLYN,11206,40.676165,-73.922366,Crown Heights North
41941,2850 WEST 17TH STREET,2017-10-03,Residential,BROOKLYN,11224,40.577762,-73.984999,Seagate-Coney Island
41943,99-39 64TH ROAD,2017-10-19,Residential,QUEENS,11374,40.730767,-73.854362,Forest Hills
41955,102-27 185TH STREET,2017-08-02,Residential,QUEENS,11423,40.707224,-73.772495,St. Albans
41970,810 MIDWOOD STREET,2017-11-30,Residential,BROOKLYN,11203,40.661197,-73.933489,Prospect Lefferts Gardens-Wingate
41974,226 EAST 95TH STREET,2017-12-06,Residential,BROOKLYN,11212,40.660745,-73.922597,Rugby-Remsen Village
41981,1950 EAST TREMONT AVENUE,2017-10-25,Residential,BRONX,10462,40.841558,-73.861286,Parkchester
41985,1704 MORRIS AVENUE,2017-11-30,Residential,BRONX,10457,40.844323,-73.909408,Mount Hope
41987,1559 EAST 54TH ST,2017-10-30,Residential,BROOKLYN,11234,40.619807,-73.923062,Flatlands
41994,1233 WHITE PLAINS RO AD,2017-10-12,Residential,BRONX,10472,40.831489,-73.862073,Soundview-Bruckner
41996,233 SANDS STREET,2017-08-28,Residential,BROOKLYN,11201,40.699726,-73.980998,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
42000,3405 NEPTUNE AVENUE,2017-11-17,Residential,BROOKLYN,11224,40.577099,-74.001393,Seagate-Coney Island
42004,210 EAST 181 STREET,2017-10-12,Residential,BRONX,10457,40.854433,-73.901062,Mount Hope
42005,57-07 SHORE FRONT PARKWAY,2017-12-19,Residential,QUEENS,11692,40.592085,-73.786713,Hammels-Arverne-Edgemere
42008,37-47 76TH STREET,2017-08-09,Commercial,QUEENS,11372,40.7479,-73.889726,Jackson Heights
42011,410 ST NICHOLAS AVEN UE,2017-10-23,Residential,MANHATTAN,10027,40.814225,-73.949521,Central Harlem North-Polo Grounds
42014,2771 RESERVOIR AVE,2017-11-22,Residential,BRONX,10468,40.869958,-73.898649,Van Cortlandt Village
42016,3200 DECATUR AVE,2017-10-25,Residential,BRONX,10467,40.873945,-73.875476,Norwood
42026,1807 DECATUR STREET,2017-10-03,Residential,QUEENS,11385,40.697745,-73.898301,Ridgewood
42032,41-15 108TH STREET,2017-11-20,Residential,QUEENS,11368,40.749856,-73.858305,North Corona
42042,214-08 104TH AVENUE,2017-10-19,Residential,QUEENS,11429,40.711905,-73.744505,Queens Village
42046,777 MACDONOUGH ST,2017-07-21,Residential,BROOKLYN,11233,40.684268,-73.915441,Ocean Hill
42049,357 NINTH STREET B501,2017-08-04,Residential,BROOKLYN,11215,40.668425,-73.984745,Park Slope-Gowanus
42051,340 NEW LOTS AVENUE,2017-11-30,Residential,BROOKLYN,11207,40.661321,-73.894252,East New York (Pennsylvania Ave)
42055,572 EAST 94TH STREET,2017-12-18,Residential,BROOKLYN,11236,40.653593,-73.915855,Rugby-Remsen Village
42061,1002 GARRISON AVENUE,2017-07-06,Residential,BRONX,10474,40.818858,-73.890258,Hunts Point
42062,70-34 67TH STREET,2017-10-20,Residential,QUEENS,11385,40.704034,-73.887544,Glendale
42063,222-226 W. 144TH ST.,2017-07-21,Residential,MANHATTAN,10030,40.82128,-73.940327,Central Harlem North-Polo Grounds
42070,86-02 60TH ROAD,2017-07-17,Residential,QUEENS,11373,40.730245,-73.872761,Rego Park
42079,2969 BRIGGS AVENUE,2017-10-13,Residential,BRONX,10458,40.871283,-73.885522,Bedford Park-Fordham North
42082,105 WILLIS AVENUE,2017-10-26,Residential,BRONX,10454,40.805788,-73.925307,Mott Haven-Port Morris
42101,550 EAST 170TH ST,2017-12-12,Residential,BRONX,10456,40.834802,-73.90266,Claremont-Bathgate
42102,1598 UNIONPORT ROAD,2017-09-29,Residential,BRONX,10462,40.841264,-73.863524,Parkchester
42127,6535 BROADWAY,2017-09-14,Residential,BRONX,10471,40.906601,-73.896517,North Riverdale-Fieldston-Riverdale
42139,1027 LEGGETT AVENUE,2017-10-25,Residential,BRONX,10455,40.81381,-73.899486,Longwood
42147,517 MILFORD STREET,2017-10-05,Residential,BROOKLYN,11208,40.666499,-73.873884,East New York
42150,72 BAY 35TH STREET,2017-08-03,Residential,BROOKLYN,11214,40.598437,-73.991473,Bensonhurst East
42151,148-19 90TH AVENUE,2017-12-19,Residential,QUEENS,11435,40.703315,-73.806915,Jamaica
42161,210 WEST 94TH STREET,2017-07-20,Residential,MANHATTAN,10025,40.792958,-73.971823,Upper West Side
42164,555 OCEAN AVENUE,2017-10-11,Residential,BROOKLYN,11226,40.649256,-73.960842,Flatbush
42186,303 BEVERLY ROAD,2017-07-26,Residential,BROOKLYN,11218,40.642974,-73.977169,Kensington-Ocean Parkway
42190,218-36 HEMPSTEAD AVENUE,2017-11-27,Commercial,QUEENS,11429,40.713637,-73.736974,Queens Village
42193,33-37 172ND STREET,2017-08-23,Residential,QUEENS,11358,40.766784,-73.793663,Auburndale
42209,3422 KNOX PLACE,2017-10-16,Residential,BRONX,10467,40.881826,-73.883602,Norwood
42219,114-55 202ND STREET,2017-11-20,Residential,QUEENS,11412,40.699393,-73.752383,St. Albans
42220,104 WEST 70TH ST.,2017-07-28,Residential,MANHATTAN,10023,40.776219,-73.980023,Lincoln Square
42225,709-715 FAIRMOUNT PLACE,2017-11-29,Residential,BRONX,10457,40.844174,-73.89167,East Tremont
42232,2721 MORRIS AVE,2017-12-13,Residential,BRONX,10468,40.868116,-73.895477,Van Cortlandt Village
42236,708 PUTNAM AVENUE,2017-08-23,Residential,BROOKLYN,11221,40.685911,-73.933659,Stuyvesant Heights
42238,129 E 55TH STREET,2017-10-11,Residential,BROOKLYN,11203,40.654945,-73.925869,Rugby-Remsen Village
42254,19-21 E 128TH ST,2017-08-03,Residential,MANHATTAN,10035,40.807973,-73.939978,Central Harlem North-Polo Grounds
42257,534 NEW LOTS AVENUE,2017-12-14,Residential,BROOKLYN,11207,40.663876,-73.88848,East New York (Pennsylvania Ave)
42258,2676 GRAND CONCOURSE,2017-11-21,Residential,BRONX,10458,40.866688,-73.893896,Bedford Park-Fordham North
42259,11-07 43RD ROAD AKA 11-03 43RD ROAD,2017-07-25,Commercial,QUEENS,11101,40.750911,-73.948648,Hunters Point-Sunnyside-West Maspeth
42274,1806 FIRST AVENUE,2017-08-29,Residential,MANHATTAN,10128,40.781684,-73.945848,Yorkville
42278,1176 BURNETT PLACE,2017-07-14,Residential,BRONX,10474,40.814577,-73.891732,Hunts Point
42284,87-50 111TH STREET,2017-07-21,Residential,QUEENS,11418,40.696467,-73.836986,Richmond Hill
42292,674 SAINT ANNS AVE,2017-12-12,Residential,BRONX,10455,40.81763,-73.911262,Melrose South-Mott Haven North
42293,3642 WHITE PLAINS ROAD,2017-07-18,Commercial,BRONX,10467,40.880205,-73.864731,Williamsbridge-Olinville
42306,1150 INTERVALE AVE,2017-12-11,Residential,BRONX,10459,40.827465,-73.895924,Longwood
42313,124 EAST 177TH ST.,2017-08-22,Residential,BRONX,10453,40.849556,-73.907482,Mount Hope
42317,315 EAST 209TH STREET,2017-12-08,Residential,BRONX,10467,40.876972,-73.874852,Norwood
42341,322 61ST STREET,2017-11-16,Residential,BROOKLYN,11220,40.641012,-74.020283,Sunset Park West
42345,2718 MORRIS AVE,2017-10-04,Residential,BRONX,10468,40.86804,-73.89551,Van Cortlandt Village
42348,300 TOMPKINS AVENUE AKA 387 QUINCY ST,2017-10-26,Residential,BROOKLYN,11216,40.687736,-73.944799,Bedford
42353,96-08 57TH AVENUE,2017-07-18,Residential,QUEENS,11368,40.73698,-73.864625,Corona
42355,681 MELROSE AVENUE,2017-09-25,Residential,BRONX,10455,40.819382,-73.916278,Melrose South-Mott Haven North
42370,2017 ALBEMARLE ROAD,2017-12-06,Residential,BROOKLYN,11226,40.647323,-73.959834,Flatbush
42372,1244 PUTNAM AVE,2017-10-17,Residential,BROOKLYN,11224,40.691665,-73.91523,Bushwick South
42377,945 TELLER AVENUE,2017-10-17,Residential,BRONX,10451,40.82635,-73.915434,East Concourse-Concourse Village
42379,676 WILLOUGHBY AVE,2017-10-02,Residential,BROOKLYN,11206,40.694655,-73.942323,Stuyvesant Heights
42408,150-41 118 AVENUE,2017-07-11,Residential,QUEENS,11434,40.679859,-73.791624,Baisley Park
42421,2070 ADAM CLAYTON POWELL JR. BLVD.,2017-09-15,Residential,MANHATTAN,10027,40.807961,-73.949077,Central Harlem South
42434,2760 DECATUR AVENUE,2017-11-27,Residential,BRONX,10458,40.86613,-73.887324,Bedford Park-Fordham North
42439,121 EAST 37TH STREET,2017-08-07,Residential,MANHATTAN,10016,40.748555,-73.978912,Murray Hill-Kips Bay
42441,2647 SEDGWICK AVENUE,2017-11-22,Residential,BRONX,10468,40.869502,-73.904438,Kingsbridge Heights
42442,2102 BEVERLY ROAD,2017-08-17,Residential,BROOKLYN,11226,40.644981,-73.95878,Flatbush
42453,907 EAST 221ST STREET,2017-11-01,Residential,BRONX,10469,40.883002,-73.855772,Williamsbridge-Olinville
42456,510 WEST 52ND STREET,2017-09-05,Residential,MANHATTAN,10019,40.766384,-73.991968,Clinton
42463,1323 SOUTHERN BOULEV ARD,2017-07-19,Residential,BRONX,10459,40.831067,-73.891503,Crotona Park East
42470,1684 WEST 10TH STREET,2017-09-06,Residential,BROOKLYN,11223,40.606039,-73.983178,Bensonhurst East
42471,561 TENTH AVENUE,2017-09-05,Residential,MANHATTAN,10036,40.759195,-73.995798,Hudson Yards-Chelsea-Flatiron-Union Square
42476,1506 WALTON AVENUE,2017-07-07,Residential,BRONX,10452,40.841805,-73.914327,West Concourse
42478,2323 CROTONA AVENUE,2017-10-10,Residential,BRONX,10458,40.852623,-73.884293,Belmont
42487,98-15 HORACE HARDING EXPWY.,2017-12-08,Residential,QUEENS,11368,40.735561,-73.860251,Corona
42498,495 EAST 178TH ST.,2017-08-25,Residential,BRONX,10457,40.848136,-73.896756,Claremont-Bathgate
42503,1221 SHERIDAN AVENUE,2017-12-19,Residential,BRONX,10456,40.834574,-73.916233,East Concourse-Concourse Village
42514,3418 GATES PLACE,2017-09-14,Residential,BRONX,10467,40.88249,-73.884078,Norwood
42524,1518 W. 4TH STREET,2017-12-14,Residential,BROOKLYN,11204,40.610139,-73.978138,Bensonhurst East
42531,1245 EASTERN PARKWAY,2017-11-20,Residential,BROOKLYN,11213,40.66859,-73.927072,Crown Heights North
42534,32 ATKINS AVENUE,2017-09-26,Residential,BROOKLYN,11208,40.678324,-73.879948,East New York
42535,1649 NELSON AVENUE,2017-11-17,Residential,BRONX,10453,40.847204,-73.918325,University Heights-Morris Heights
42536,366 CONCORD AVE,2017-07-26,Commercial,BRONX,10454,40.808132,-73.91001,Mott Haven-Port Morris
42538,1170 WEST FARMS ROAD,2017-08-10,Residential,BRONX,10459,40.828172,-73.888769,Morrisania-Melrose
42544,390 NOSTRAND AVENUE,2017-09-26,Residential,BROOKLYN,11216,40.686092,-73.950725,Bedford
42554,1534 SELWYN AVENUE,2017-07-25,Residential,BRONX,10457,40.841242,-73.910388,East Concourse-Concourse Village
42577,1494 PROSPECT PLACE - 1ST FL,2017-11-17,Residential,BROOKLYN,11213,40.673039,-73.926884,Crown Heights North
42580,785 OCEAN PKWY.,2017-09-13,Residential,BROOKLYN,11230,40.629334,-73.971431,Flatbush
42583,55 BOWEN STREET,2017-10-20,Residential,STATEN ISLAND,10304,40.614079,-74.083429,Grymes Hill-Clifton-Fox Hills
42586,300 BROADWAY,2017-09-14,Residential,STATEN ISLAND,10310,40.634125,-74.117116,West New Brighton-New Brighton-St. George
42589,1482 HERKIMER STREET,2017-10-03,Residential,BROOKLYN,11233,40.677173,-73.904653,Ocean Hill
42590,60-01 D 194TH STREET,2017-08-16,Residential,QUEENS,11365,40.741455,-73.781796,Fresh Meadows-Utopia
42593,34-47 90TH STREET,2017-09-28,Residential,QUEENS,11372,40.753149,-73.877341,Jackson Heights
42623,228 EAST 27TH STREET APT. 1A,2017-11-29,Residential,MANHATTAN,10016,40.740801,-73.980051,Murray Hill-Kips Bay
42633,2760 DECATUR AVENUE,2017-11-27,Residential,BRONX,10458,40.86613,-73.887324,Bedford Park-Fordham North
42648,1060 BEACH AVENUE,2017-08-17,Residential,BRONX,10472,40.826865,-73.865194,Soundview-Bruckner
42649,2723 BARNES AVE,2017-12-18,Residential,BRONX,10467,40.866035,-73.863513,Bronxdale
42660,298 ARLINGTON AVENUE,2017-11-28,Residential,BROOKLYN,11208,40.680996,-73.883588,East New York
42665,1355 NEW YORK AVENUE,2017-07-21,Residential,BROOKLYN,11210,40.639879,-73.94548,East Flatbush-Farragut
42668,221 SOUTH 3RD STREET,2017-08-31,Residential,BROOKLYN,11211,40.711117,-73.95867,North Side-South Side
42673,64 EAST 57TH STREET,2017-12-12,Residential,BROOKLYN,11203,40.65474,-73.923916,Rugby-Remsen Village
42678,190 JEROME STREET AK A 2881-2885 ATLANTIC,2017-11-08,Commercial,BROOKLYN,11207,40.67763,-73.887859,East New York
42679,9201 KINGS HIGHWAY,2017-10-02,Residential,BROOKLYN,11212,40.656399,-73.921359,Rugby-Remsen Village
42687,1901 LORING PLACE  SOUTH,2017-09-14,Residential,BRONX,10453,40.854008,-73.914636,University Heights-Morris Heights
42700,285 WEST 150TH STREET,2017-08-09,Residential,MANHATTAN,10039,40.82564,-73.938719,Central Harlem North-Polo Grounds
42707,255 PENNSYLVANIA AVE,2017-09-14,Residential,BROOKLYN,11207,40.671357,-73.895717,East New York (Pennsylvania Ave)
42709,3235 GRAND CONCOURSE,2017-08-23,Residential,BRONX,10468,40.877488,-73.885258,Bedford Park-Fordham North
42720,27-10 8TH STREET,2017-07-12,Residential,QUEENS,11102,40.774115,-73.931885,Old Astoria
42727,79-85 FAIRVIEW AVENUE,2017-07-31,Residential,MANHATTAN,10040,40.856758,-73.931695,Washington Heights North
42741,2261 BASSFORD AVENUE    UNIT 1,2017-09-19,Residential,BRONX,10457,40.854454,-73.892976,Claremont-Bathgate
42743,2591 8TH AVENUE,2017-08-25,Commercial,MANHATTAN,10030,40.818518,-73.945088,Central Harlem North-Polo Grounds
42758,315 SEIGEL STREET,2017-08-02,Residential,BROOKLYN,11206,40.705572,-73.93396,Bushwick South
42761,333 EAST 181ST STREET,2017-12-19,Residential,BRONX,10457,40.853979,-73.898894,Mount Hope
42763,1210 STRATFORD AVE,2017-08-16,Residential,BRONX,10472,40.82977,-73.87562,West Farms-Bronx River
42765,1625 ROCKAWAY PARKWAY,2017-12-15,Residential,BROOKLYN,11236,40.641631,-73.898398,Canarsie
42769,1605 WALTON AVENUE,2017-11-01,Residential,BRONX,10452,40.84387,-73.912882,Mount Hope
42771,1090 FRANKLIN AVENUE,2017-10-02,Residential,BRONX,10456,40.827647,-73.9065,Morrisania-Melrose
42779,134 WEST 26TH STREET,2017-09-18,Residential,MANHATTAN,10001,40.745266,-73.99254,Hudson Yards-Chelsea-Flatiron-Union Square
42782,2046 GATES AVENUE,2017-10-31,Residential,QUEENS,11385,40.706926,-73.904664,Ridgewood
42785,1230 TELLER AVENUE,2017-10-06,Residential,BRONX,10456,40.833203,-73.911053,East Concourse-Concourse Village
42786,358 SAND LANE,2017-09-11,Residential,STATEN ISLAND,10305,40.590798,-74.067104,Old Town-Dongan Hills-South Beach
42791,185 ERASMUS STREET,2017-08-23,Residential,BROOKLYN,11226,40.649778,-73.949739,Erasmus
42798,500 EAST 183RD STREET,2017-12-04,Residential,BRONX,10458,40.854914,-73.892404,Claremont-Bathgate
42800,1460 PENNSYLVANIA AVENUE,2017-08-04,Residential,BROOKLYN,11239,40.646068,-73.879786,Starrett City
42801,131-02 135TH PLACE,2017-09-21,Residential,QUEENS,11420,40.670266,-73.802663,South Ozone Park
42820,140 CASALS PLACE,2017-11-15,Residential,BRONX,10475,40.878465,-73.82418,Co-op City
42825,1661 ST.JOHNS PLACE,2017-12-12,Residential,BROOKLYN,11233,40.670104,-73.922063,Ocean Hill
42826,2108 AMSTERDAM AVE,2017-09-18,Residential,MANHATTAN,10032,40.837615,-73.938571,Washington Heights South
42834,90-25 138TH PL,2017-08-31,Residential,QUEENS,11435,40.700839,-73.813165,Jamaica
42838,2075 GRAND CONCOURSE,2017-12-06,Residential,BRONX,10453,40.853318,-73.902897,Mount Hope
42853,190-50 99TH AVENUE,2017-08-31,Residential,QUEENS,11423,40.709695,-73.76753,Hollis
42868,1105 MORRISON AVENUE,2017-07-20,Residential,BRONX,10472,40.826738,-73.873931,Soundview-Bruckner
42870,513 EAST 81ST STREET,2017-10-31,Residential,MANHATTAN,10028,40.77248,-73.948917,Yorkville
42872,458 EAST 182ND STREET,2017-08-28,Residential,BRONX,10457,40.854425,-73.894548,Claremont-Bathgate
42876,99-15 203 STREET,2017-07-13,Residential,QUEENS,11423,40.71196,-73.757069,Hollis
42901,3305 WICKHAM AVENUE,2017-08-22,Residential,BRONX,10469,40.876486,-73.84113,Eastchester-Edenwald-Baychester
42908,2408 DEAN STREET,2017-08-24,Residential,BROOKLYN,11233,40.674554,-73.907515,Ocean Hill
42913,2522 UNIVERSITY  AVENUE,2017-10-25,Residential,BRONX,10468,40.865806,-73.902943,Kingsbridge Heights
42921,184 NAGLE AVENUE,2017-10-24,Residential,MANHATTAN,10034,40.861829,-73.924124,Marble Hill-Inwood
42928,2605 BAINBRIDGE AVE,2017-09-28,Residential,BRONX,10458,40.86423,-73.892353,Bedford Park-Fordham North
42929,3150 ROCHAMBEAU AVE,2017-12-15,Residential,BRONX,10467,40.874538,-73.880364,Norwood
42931,2423 BEAUMONT AVENUE,2017-12-08,Residential,BRONX,10458,40.854928,-73.884079,Belmont
42942,87-03 81ST ROAD,2017-09-15,Residential,QUEENS,11385,40.703178,-73.859847,Glendale
42947,420 E. 61ST STREET,2017-10-26,Residential,MANHATTAN,10065,40.760575,-73.960412,Lenox Hill-Roosevelt Island
